Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Bidir,4,6,2.6606283529737342,0.6020599913279624,-4.412743743965281,-2.120998254133501
Gauss,3,3,1.619788758288394,0.4771212547196624,-16.204714011173326,-3.176744490656463
Power,3,3,2.2833012287035497,0.4771212547196624,-5.506828412567867,-2.50399844175309
Priority,3,3,2.1931245983544616,0.4771212547196624,-4.86342713634609,-2.694673957508158
Bidir,3,3,2.412740466538526,0.4771212547196624,-4.682785547887933,-2.4595283585726384
Gauss,8,4,2.549922404129512,0.9030899869919436,-15.653559774527022,-2.431460484906068
Power,8,4,2.7995989811671897,0.9030899869919436,-5.741822522503783,-1.6564759182447817
Priority,8,4,2.6811281251254613,0.9030899869919436,-4.456457738772395,-1.918663907361326
Bidir,8,4,2.8724476477890133,0.9030899869919436,-4.685165889996711,-1.735352121230815
Gauss,3,5,1.5642714304385623,0.4771212547196624,-15.653559774527022,-3.299820631921265
Power,3,5,2.575187844927661,0.4771212547196624,-5.246980300803764,-2.4100994466364427
Priority,3,5,2.499687082618404,0.4771212547196624,-4.291297398034772,-2.4747672597747363
Bidir,3,5,2.6989700043360187,0.4771212547196624,-4.391575249229317,-2.1966043221236564
Gauss,6,4,2.3443922736851106,0.7781512503836436,-15.653559774527022,-2.5607552708914163
Power,6,4,2.6768459669258164,0.7781512503836436,-5.63823228900093,-1.985791039363651
Priority,6,4,2.582063362911709,0.7781512503836436,-4.516184030011508,-2.1917306522226165
Bidir,6,4,2.784736130910236,0.7781512503836436,-4.391819407465425,-1.989363180795641
Gauss,3,3,1.5835765856339492,0.4771212547196624,-15.653559774527022,-3.3018906762689
Power,3,3,2.5705429398818973,0.4771212547196624,-5.300907282194341,-2.41092548173156
Priority,3,3,2.480964593801423,0.4771212547196624,-4.255172891809398,-2.4821518615694065
Bidir,3,3,2.64738297011462,0.4771212547196624,-4.255172891809398,-2.305369800647168
Gauss,11,6,2.991064897556704,1.041392685158225,-15.653559774527022,-1.9453267531876848
Power,11,6,3.049605612594973,1.041392685158225,-5.546258576283296,-1.4235083334024974
Priority,11,6,2.8986753285811275,1.041392685158225,-4.275108799995162,-1.615749098788307
Bidir,11,6,3.1034927331289173,1.041392685158225,-4.510701203970284,-1.357073305904395
Gauss,3,4,1.5835765856339492,0.4771212547196624,-15.653559774527022,-3.356898987889976
Power,3,4,2.575187844927661,0.4771212547196624,-5.270420059055744,-2.404439600432041
Priority,3,4,2.503336637556438,0.4771212547196624,-4.537297722246887,-2.467566897077184
Bidir,3,4,2.72153583223476,0.4771212547196624,-4.635575902104727,-2.2216904253819307
Gauss,4,4,1.882239848018824,0.6020599913279624,-15.47746851547134,-3.0737793419700714
Power,4,4,2.560803001993964,0.6020599913279624,-5.273369426212472,-2.3364729876665487
Priority,4,4,2.4657545198338777,0.6020599913279624,-4.59091857030182,-2.434265833346158
Bidir,4,4,2.657055852857104,0.6020599913279624,-4.664069248359537,-1.938155651893554
Gauss,3,4,1.6020599913279625,0.4771212547196624,-15.653559774527022,-3.362349958812666
Power,3,4,2.453318340047037,0.4771212547196624,-5.095989188715043,-2.5252984600420927
Priority,3,4,2.357934847000454,0.4771212547196624,-4.4093229977472825,-2.6022986219598785
Bidir,3,4,2.499687082618404,0.4771212547196624,-4.4093229977472825,-2.465596204224964
Gauss,4,5,1.950608224784231,0.6020599913279624,-16.070647571120645,-3.1300391825643943
Power,4,5,2.723044991643445,0.6020599913279624,-5.401670893480769,-1.992781602032409
Priority,4,5,2.6180480967120925,0.6020599913279624,-4.279259261623141,-2.1560443371152145
Bidir,4,5,2.747994102251068,0.6020599913279624,-4.535382028848655,-1.976864420320844
Gauss,14,5,3.310935951909364,1.146128035678238,-15.653559774527022,-1.6883938125605955
Power,14,5,3.096686604107292,1.146128035678238,-5.763600611499836,-1.3137776227441171
Priority,14,5,2.922614257254744,1.146128035678238,-4.327555690932033,-1.496863198699153
Bidir,14,5,3.1429701633783784,1.146128035678238,-4.740174675596801,-1.236676691197406
Gauss,13,5,3.219685260211854,1.1139433523068367,-15.35252977886304,-1.7327142427863231
Power,13,5,3.073097687735492,1.1139433523068367,-5.765392157346935,-1.3942261794070323
Priority,13,5,2.922286191779458,1.1139433523068367,-4.326180754662027,-1.5263374550214976
Bidir,13,5,3.0735209629860827,1.1139433523068367,-4.43180282804709,-1.3705839608077852
Gauss,5,6,2.142389466118836,0.6989700043360189,-15.653559774527022,-2.933884249334741
Power,5,6,2.6817837664678814,0.6989700043360189,-5.202170857905768,-2.04933566444221
Priority,5,6,2.569373909615046,0.6989700043360189,-4.570515435504989,-2.2199343761665027
Bidir,5,6,2.764624397850981,0.6989700043360189,-4.417781122581058,-1.965403213083599
Gauss,20,4,3.6424941976664966,1.3010299956639813,-15.47746851547134,-1.2106717096997697
Power,20,4,3.245080626085444,1.3010299956639813,-5.636176206480108,-1.039311477910247
Priority,20,4,3.0584070426400087,1.3010299956639813,-4.200901798650083,-1.1679796505405775
Bidir,20,4,3.292477593667784,1.3010299956639813,-4.377614913551051,-0.9970943604821384
Gauss,2,2,1.130333768495006,0.3010299956639812,-16.115086370916696,-3.4538678842934045
Power,2,2,1.99563519459755,0.3010299956639812,-5.229132875263749,-2.7898955996670547
Priority,2,2,1.9614210940664485,0.3010299956639812,-4.984036745250667,-2.8290790372394303
Bidir,2,2,2.1583624920952498,0.3010299956639812,-5.2104826947971015,-2.717295835840694
Gauss,3,5,1.5835765856339492,0.4771212547196624,-15.653559774527022,-3.2755251216975663
Power,3,5,2.292256071356476,0.4771212547196624,-5.135690063681843,-2.6636662395772603
Priority,3,5,2.2355284469075487,0.4771212547196624,-4.707761657083895,-2.7203849841330845
Bidir,3,5,2.4149733479708178,0.4771212547196624,-4.606773353438308,-2.555700706740464
Gauss,6,6,2.3947434473685325,0.7781512503836436,-15.653559774527022,-2.667116462147843
Power,6,6,2.6242820958356683,0.7781512503836436,-5.564318446206989,-1.9992865477949289
Priority,6,6,2.529772453228238,0.7781512503836436,-4.477559468286338,-2.155732998951098
Bidir,6,6,2.714469471659548,0.7781512503836436,-4.620380994029302,-1.916932999532832
Gauss,2,3,1.0791812460476249,0.3010299956639812,-16.979995982638677,-3.39093552127907
Power,2,3,1.99563519459755,0.3010299956639812,-5.05800238058058,-3.006394499325878
Priority,2,3,1.968482948553935,0.3010299956639812,-4.601989069388544,-2.999617470361205
Bidir,2,3,2.1583624920952498,0.3010299956639812,-4.601989069388544,-2.817839225886424
Gauss,4,4,1.9203842421783568,0.6020599913279624,-15.954589770191005,-3.1471339895683057
Power,4,4,2.620656479819621,0.6020599913279624,-5.527705320791318,-2.192294556027116
Priority,4,4,2.5289167002776547,0.6020599913279624,-4.24530202018403,-2.365365406245329
Bidir,4,4,2.741151598851785,0.6020599913279624,-4.574859383117278,-2.0521753415631854
Gauss,19,2,3.3126338229893064,1.2787536009528289,-15.653559774527022,-1.3753324257646795
Power,19,2,3.264395248715695,1.2787536009528289,-5.495332501426187,-1.0265952834479457
Priority,19,2,3.030344016459185,1.2739146151593643,-4.168838987931735,-1.28260861717931
Bidir,19,2,3.3084071337533567,1.2787536009528289,-4.348327929841049,-0.9722066695192744
Gauss,17,6,3.5407709805712595,1.230448921378274,-15.35252977886304,-1.3659878509293275
Power,17,6,3.249773677206201,1.230448921378274,-5.78986086419393,-1.073193151819124
Priority,17,6,3.070342146609525,1.230448921378274,-4.129934595623407,-1.2513574019065898
Bidir,17,6,3.276880622669842,1.230448921378274,-4.351344664840772,-1.041860333894209
Gauss,12,6,3.1418415591572164,1.0791812460476249,-15.653559774527022,-1.8471295518206416
Power,12,6,3.0296542818869807,1.0791812460476249,-5.587166360117108,-1.4697664164773556
Priority,12,6,2.877275337362275,1.0791812460476249,-4.303570838715803,-1.6022613272794064
Bidir,12,6,3.1133025738550386,1.0791812460476249,-4.532871892577017,-1.3695667436368035
Gauss,82,6,5.49773831759406,1.9138138523837165,-15.17643851980736,0.7356514914718633
Power,82,6,3.920891130334828,1.9138138523837165,-6.31148296804677,-0.0791496041926584
Priority,82,6,3.615447348591488,1.9138138523837165,-4.139544219691494,-0.3325057116909102
Bidir,82,6,3.915571302824621,1.9138138523837165,-4.32034762661117,0.1476099832945045
Gauss,9,4,2.7740300884556923,0.9542425094393248,-15.653559774527022,-1.877882034472699
Power,9,4,2.998840334472761,0.9542425094393248,-5.572560432198867,-1.1437198744455683
Priority,9,4,2.837307795588005,0.9542425094393248,-4.3156786991906735,-1.5514777486175055
Bidir,9,4,3.105737207504837,0.9542425094393248,-4.743950614885288,-0.9323052031168196
Gauss,8,4,2.671057077158779,0.9030899869919436,-15.47746851547134,-2.1625291409116367
Power,8,4,2.80524591569032,0.9030899869919436,-5.624199987343623,-1.241564688132892
Priority,8,4,2.697556248670451,0.9030899869919436,-4.274208208018778,-1.307504362920416
Bidir,8,4,2.918226983599154,0.9030899869919436,-4.705242212480011,-1.020750856840048
Gauss,21,2,3.465241179784496,1.3222192947339193,-15.653559774527022,-0.8061839500868225
Power,21,2,3.2918021251887235,1.3222192947339193,-5.482450453032833,-0.6118614740770126
Priority,21,2,3.06435100696701,1.3222192947339193,-4.2294527923977565,-0.6770091706513592
Bidir,21,2,3.30038842062586,1.3222192947339193,-4.487510272804173,-0.4012680993718867
Gauss,16,6,3.47401583027711,1.2041199826559248,-15.47746851547134,-0.8525490338954654
Power,16,6,3.19621073924152,1.2041199826559248,-5.833602698932951,-0.5706512188528248
Priority,16,6,3.0144942870891693,1.2041199826559248,-4.309684652700173,-0.8501401695429107
Bidir,16,6,3.275484116387981,1.2041199826559248,-4.455466066589248,-0.6386315288288564
Gauss,196,2,5.986253054443725,2.292256071356476,-15.17643851980736,1.5588507890672
Power,196,2,4.246711457208079,2.292256071356476,-5.520369855235816,0.214757875394743
Priority,196,2,3.6146008237458735,2.0585491296163982,-4.012754639074823,-0.3531380877973401
Bidir,196,2,3.9561840111985727,2.123145040067827,-4.089308062846159,0.1097865303329552
Gauss,5,4,2.08278537031645,0.6989700043360189,-15.954589770191005,-2.7715239095960125
Power,5,4,2.5330090224954853,0.6989700043360189,-5.5295612739696685,-1.9727800854630304
Priority,5,4,2.44216608578472,0.6989700043360189,-4.445215454494726,-1.9368913032599204
Bidir,5,4,2.6648299411430907,0.6989700043360189,-4.839147413173069,-1.6771174661498671
Gauss,76,3,5.09954665352173,1.880813592280792,-15.109491730176746,0.6020798454118365
Power,76,3,3.870477061934115,1.880813592280792,-5.632140915660052,-0.1431257658311485
Priority,76,3,3.549582207901946,1.879382637174343,-3.975933213277711,-0.4339729501065305
Bidir,76,3,3.835394600943725,1.880813592280792,-4.257879823225243,-0.1622720937077705
Gauss,89,6,5.595409470616154,1.949390006644913,-15.17643851980736,0.8408880787559652
Power,89,6,3.950594707783284,1.949390006644913,-6.283286047685608,0.1847335149640755
Priority,89,6,3.653662659869294,1.949390006644913,-4.088673830684329,-0.0799908020171352
Bidir,89,6,3.914845399797296,1.949390006644913,-4.340843136989066,0.1691387783898204
Gauss,21,3,3.5984413472489187,1.3222192947339193,-15.653559774527022,-0.89886694386124
Power,21,3,3.2458767772846806,1.3222192947339193,-5.867246743071529,-0.7724684158927209
Priority,21,3,3.0607697672305405,1.3222192947339193,-4.271486454886458,-1.1346509839756052
Bidir,21,3,3.338940038612632,1.3222192947339193,-4.501091174797868,-0.9024881929651204
Gauss,35,4,4.294684106075538,1.5440680443502757,-15.35252977886304,-0.3821817965922896
Power,35,4,3.5691664957666123,1.5440680443502757,-5.534525576622911,-0.4598733299586803
Priority,35,4,3.302776067274989,1.5440680443502757,-4.243206768541211,-0.759872806372242
Bidir,35,4,3.5530642705280915,1.5440680443502757,-4.435035851876332,-0.4784588212436665
Gauss,46,4,4.622873330039895,1.662757831681574,-15.255619765854984,-0.082255717567511
Power,46,4,3.631348086124464,1.662757831681574,-6.108982617800451,-0.412208949172978
Priority,46,4,3.385851308928547,1.662757831681574,-4.202883584344502,-0.6641361560634651
Bidir,46,4,3.644095182422924,1.662757831681574,-4.395445705118529,-0.3498087506586991
Gauss,41,6,4.592923159257068,1.6127838567197357,-15.35252977886304,-0.1270116540729322
Power,41,6,3.60861465606131,1.6127838567197357,-5.832445619573506,-0.4277769158016525
Priority,41,6,3.3854377315756663,1.6127838567197357,-4.165312973755395,-0.6324960462437891
Bidir,41,6,3.649095527401218,1.6127838567197357,-4.266821807007364,-0.3840047103006335
Gauss,10,3,2.805296916157985,1.0,-15.653559774527022,-2.21036739528454
Power,10,3,2.961753214186783,1.0,-5.647481817546399,-1.6087530196372246
Priority,10,3,2.805024844429805,1.0,-4.317024587574257,-1.7128792983648178
Bidir,10,3,3.031610414723481,1.0,-4.317024587574257,-1.530374474006976
Gauss,27,6,4.1224391896405,1.4313637641589874,-15.17643851980736,-0.687380930097044
Power,27,6,3.38713925026533,1.4313637641589874,-6.065746036677416,-0.7576951872200041
Priority,27,6,3.188324226120064,1.4313637641589874,-4.197004786797998,-0.8449764965164444
Bidir,27,6,3.409995706295868,1.4313637641589874,-4.500655760940687,-0.6102424195758299
Gauss,52,6,4.93749998112006,1.7160033436347994,-15.17643851980736,0.1757541965261684
Power,52,6,3.705629159247801,1.7160033436347994,-6.1487903887305455,-0.3301194191996447
Priority,52,6,3.4598145133874048,1.7160033436347994,-4.1918404668831775,-0.5650344939435419
Bidir,52,6,3.740851982087985,1.7160033436347994,-4.424903342071595,-0.2978479740964895
Gauss,44,3,4.433078251465787,1.6434526764861874,-15.35252977886304,-0.2151061914741594
Power,44,3,3.603029865927647,1.6434526764861874,-5.627759277645278,-0.4580840096252812
Priority,44,3,3.332957571516973,1.6428882911151366,-4.157617899102279,-0.6539551956071132
Bidir,44,3,3.588802942237332,1.6434526764861874,-4.272167604818371,-0.1604901959369242
Gauss,10,5,2.9444826721501687,1.0,-15.653559774527022,-1.889045403518384
Power,10,5,2.943988875073772,1.0,-5.605363796209606,-1.4018303362043842
Priority,10,5,2.7969903905456865,1.0,-4.307639021042788,-1.5457246921505825
Bidir,10,5,3.0617916391840114,1.0,-4.382464264361056,-1.264378522233531
Gauss,17,6,3.558327319358148,1.230448921378274,-15.653559774527022,-1.129754309549157
Power,17,6,3.235394751558812,1.230448921378274,-5.791400755879361,-0.8862984660531751
Priority,17,6,3.0630904093534825,1.230448921378274,-4.256268480388968,-0.977273991748166
Bidir,17,6,3.3026110119058405,1.230448921378274,-4.443901527643609,-0.7451572534674842
Gauss,22,6,3.85595119778759,1.3424226808222062,-15.35252977886304,-0.7545011602196152
Power,22,6,3.3382844079065594,1.3424226808222062,-5.836044137269923,-0.6446525006204613
Priority,22,6,3.1595945340049414,1.3424226808222062,-4.181797640745646,-0.8273424021791307
Bidir,22,6,3.427124489131594,1.3424226808222062,-4.467010141592068,-0.4852390081858043
Gauss,46,5,4.683000439828383,1.662757831681574,-15.255619765854984,0.2067298178553441
Power,46,5,3.654613780192875,1.662757831681574,-6.043485254020777,-0.3642213798277315
Priority,46,5,3.4127148814266213,1.662757831681574,-4.149618298650903,-0.6019357564511123
Bidir,46,5,3.6874117406668994,1.662757831681574,-4.482031209279322,-0.3609403743974916
Gauss,72,6,5.348266073430596,1.8573324964312683,-14.954589770191005,0.5765699906859407
Power,72,6,3.859806877559224,1.8573324964312683,-6.236861489081218,-0.1341939402020955
Priority,72,6,3.57993595391776,1.8571649122185376,-4.164589918671732,-0.3926232476664786
Bidir,72,6,3.865835740111619,1.8573324964312683,-4.403997181266271,-0.1205982646977615
Gauss,84,5,5.468769724979512,1.9242792860618816,-15.05149978319906,0.8500549118592796
Power,84,5,3.908301790172779,1.9242792860618816,-6.251507115883552,-0.1013525836836063
Priority,84,5,3.6153654581075,1.9242792860618816,-4.164652314947266,-0.3535856792409466
Bidir,84,5,3.8831691450660495,1.9242792860618816,-4.3620326465780135,-0.1127744771053133
Gauss,58,6,5.031064008633555,1.7634279935629376,-15.17643851980736,0.2850467082789796
Power,58,6,3.770652169177128,1.7634279935629376,-6.019986371089223,-0.270387448596775
Priority,58,6,3.5019156547132715,1.7634279935629376,-4.200724884430207,-0.5318676911592619
Bidir,58,6,3.8073591099439392,1.7634279935629376,-4.539640521197361,-0.2305372325715818
Gauss,102,4,5.64515367266255,2.008600171761917,-15.05149978319906,0.9980459935519744
Power,102,4,3.988050843368573,2.008600171761917,-6.218850675765751,-0.0297718646920638
Priority,102,4,3.665541905882536,2.0075344178972574,-4.099360097500998,-0.2974713166971649
Bidir,102,4,3.961654395456772,2.008600171761917,-4.271912311072457,-0.0464633817738928
Gauss,33,6,4.336641637299106,1.5185139398778875,-15.35252977886304,-0.3610794625663081
Power,33,6,3.5406668880817844,1.5185139398778875,-5.823376059374482,-0.5347514813310089
Priority,33,6,3.3212405601141315,1.5185139398778875,-4.157841318568663,-0.7059538752221315
Bidir,33,6,3.556645998570573,1.5185139398778875,-4.322663612998744,-0.4945696636111105
Gauss,7,5,2.512836806986197,0.8450980400142568,-15.653559774527022,-2.580990938131976
Power,7,5,2.7824726241662865,0.8450980400142568,-5.643598909869552,-1.8853559186175568
Priority,7,5,2.664238918003387,0.8450980400142568,-4.265447805938212,-2.002909365915287
Bidir,7,5,2.909785188237911,0.8450980400142568,-4.602762548921623,-1.7846172097977846
Gauss,25,2,3.5904628595147674,1.3979400086720375,-15.653559774527022,-1.1236894490707223
Power,25,2,3.368368714268359,1.3979400086720375,-5.248974148897921,-0.8343274662201657
Priority,25,2,3.131875187972593,1.391640703492388,-4.069227849789247,-0.967065315899482
Bidir,25,2,3.322839272686321,1.3639878297484918,-4.220436050772265,-0.7470199676034179
Gauss,35,2,4.012380403092098,1.5440680443502757,-15.35252977886304,-0.559209823586344
Power,35,2,3.537898213982759,1.5440680443502757,-5.653785210093142,-0.5406440244957742
Priority,35,2,3.263466983718578,1.5376392257470737,-3.9033384726906615,-0.7996084379320969
Bidir,35,2,3.5146008741186,1.5440680443502757,-3.9033384726906615,-0.5360438445939211
Gauss,2,3,1.130333768495006,0.3010299956639812,-15.954589770191005,-3.386122643118892
Power,2,3,2.290034611362518,0.3010299956639812,-5.356111808689162,-2.649162595875523
Priority,2,3,2.2405492482825995,0.3010299956639812,-4.648496648142066,-2.696935377671524
Bidir,2,3,2.424064525417488,0.3010299956639812,-4.648496648142066,-2.620148273322678
Gauss,37,3,4.24515013445744,1.568201724066995,-15.35252977886304,-0.3991302182242572
Power,37,3,3.5191977440844067,1.568201724066995,-5.798719261800405,-0.5558243085977311
Priority,37,3,3.2812931516023576,1.568201724066995,-4.094622099461813,-0.7654408220984991
Bidir,37,3,3.551495307232584,1.568201724066995,-4.531340763911651,-0.477699517884411
Gauss,71,5,5.225284148216096,1.8512583487190752,-15.05149978319906,0.5939619390727151
Power,71,5,3.8371480991413054,1.8512583487190752,-6.159369863333162,0.0668924109008724
Priority,71,5,3.56465291556737,1.8512583487190752,-4.139120748291931,-0.1612139045215349
Bidir,71,5,3.845714576088367,1.8512583487190752,-4.443237841693354,-0.0948424084228663
Gauss,38,2,4.074469535012676,1.5797835966168103,-15.35252977886304,-0.4339957322072048
Power,38,2,3.550672032977217,1.5797835966168103,-5.361606895619886,-0.4648841061702894
Priority,38,2,3.245322269736662,1.5611013836490562,-4.033231881367346,-0.8224798417335887
Bidir,38,2,3.4149876651353246,1.5252299677652537,-4.368028851596446,-0.6349645983258692
Gauss,25,5,3.93702213231757,1.3979400086720375,-15.47746851547134,-0.8547652530670666
Power,25,5,3.3595319390936305,1.3979400086720375,-5.923831200823762,-0.8019626732375914
Priority,25,5,3.1626838658778924,1.3979400086720375,-4.24436495112427,-1.0303121288417378
Bidir,25,5,3.4159077455568165,1.3979400086720375,-4.637605822238676,-0.7189867261496563
Gauss,12,5,3.171433900943008,1.0791812460476249,-15.653559774527022,-1.827176144551808
Power,12,5,3.0551552649010554,1.0791812460476249,-5.715349667869743,-1.4479025282969256
Priority,12,5,2.899044935626901,1.0791812460476249,-4.432415887652041,-1.5533655949330896
Bidir,12,5,3.0847251874101267,1.0791812460476249,-5.005720234156355,-1.396271398899331
Gauss,6,3,2.3215293907256065,0.7781512503836436,-15.653559774527022,-2.7471934887412006
Power,6,3,2.7459851262089248,0.7781512503836436,-5.530216567532926,-1.992160839600942
Priority,6,3,2.655938388034248,0.7781512503836436,-4.374212190037985,-1.943550122525813
Bidir,6,3,2.869915879065291,0.7781512503836436,-5.0649795642285,-1.863392550738456
Gauss,6,5,2.3197998206105064,0.7781512503836436,-15.893392541830044,-2.7606478533573697
Power,6,5,2.864313269858478,0.7781512503836436,-5.708335104508922,-1.8392065677270528
Priority,6,5,2.744944587868924,0.7781512503836436,-4.34795992018808,-1.9800272391023703
Bidir,6,5,2.9599154643938257,0.7781512503836436,-4.452262726745954,-1.7888118550764385
Gauss,71,5,5.252330741449486,1.8512583487190752,-15.17643851980736,0.4987624076327824
Power,71,5,3.8367319105844593,1.8512583487190752,-6.249086236200159,-0.1674319677662033
Priority,71,5,3.556724526395461,1.8512583487190752,-4.1672561956662495,-0.3801077929951107
Bidir,71,5,3.819075756564413,1.8512583487190752,-4.192013538850556,-0.1712715757319537
Gauss,2,3,1.0791812460476249,0.3010299956639812,-16.52185952276036,-3.501100060420085
Power,2,3,2.290034611362518,0.3010299956639812,-5.382317374104104,-2.560265967354391
Priority,2,3,2.2405492482825995,0.3010299956639812,-4.553366009921283,-2.611300950900976
Bidir,2,3,2.436162647040756,0.3010299956639812,-4.553366009921283,-2.420307836797835
Gauss,18,5,3.585498329134679,1.255272505103306,-15.255619765854984,-1.1647886005511126
Power,18,5,3.2383110061099667,1.255272505103306,-5.694669313563036,-1.073597759186426
Priority,18,5,3.058573632497722,1.255272505103306,-4.248351501274818,-1.266613002817298
Bidir,18,5,3.264857159496308,1.255272505103306,-4.345660672926428,-1.0317345168423862
Gauss,81,3,5.170734389119856,1.9084850188786493,-15.17643851980736,0.6046235856807038
Power,81,3,3.850642832141353,1.9084850188786493,-5.976832598824832,0.0671346663248626
Priority,81,3,3.547579864824085,1.906694111260769,-4.003249771132801,-0.0866131956599519
Bidir,81,3,3.834353579614092,1.9084850188786493,-4.499165027447945,0.1013034883485007
Gauss,2,6,1.130333768495006,0.3010299956639812,-15.954589770191005,-3.3170935910922825
Power,2,6,2.0211892990699383,0.3010299956639812,-5.1300260534571445,-2.580241916464336
Priority,2,6,1.968482948553935,0.3010299956639812,-4.851638749589438,-2.463965786429725
Bidir,2,6,2.1760912590556813,0.3010299956639812,-4.851638749589438,-2.651384055869481
Gauss,2,5,1.130333768495006,0.3010299956639812,-15.954589770191005,-3.4425340294435323
Power,2,5,2.290034611362518,0.3010299956639812,-5.394679086622938,-2.5833647865232754
Priority,2,5,2.2367890994092927,0.3010299956639812,-4.622433644043235,-2.364501711266792
Bidir,2,5,2.436162647040756,0.3010299956639812,-4.622433644043235,-2.43850812888419
Gauss,54,5,4.899882071299745,1.7323937598229688,-15.17643851980736,0.4104158737987786
Power,54,5,3.730069013722456,1.7323937598229688,-6.084631682302977,-0.3180959235132202
Priority,54,5,3.4671004803582712,1.7323937598229688,-4.167149183597812,-0.5780625295452699
Bidir,54,5,3.723678450294533,1.7323937598229688,-4.486756676294476,-0.3013933795547877
Gauss,77,2,4.878130505314083,1.8864907251724816,-15.255619765854984,0.3087497536666703
Power,77,2,3.852759470599784,1.8864907251724816,-5.616458347127933,-0.1886605870946699
Priority,77,2,3.4298598985091915,1.805047523584979,-4.014337912626122,-0.5372169753350178
Bidir,77,2,3.664367713165007,1.7925862223041509,-4.283077399648372,-0.2999860794466791
Gauss,92,6,5.618278002624659,1.963787827345556,-15.000347260751678,0.9650254284250542
Power,92,6,3.9525798971484014,1.963787827345556,-6.318453960930291,-0.031958029232987
Priority,92,6,3.6651352118180047,1.963787827345556,-4.100189301979754,-0.3199333982512953
Bidir,92,6,3.944382586447999,1.963787827345556,-4.56717069354014,-0.0519892635659868
Gauss,6,2,2.110028243534681,0.7781512503836436,-15.954589770191005,-2.684490558217266
Power,6,2,2.733331038242358,0.7781512503836436,-5.209075368283088,-1.7976299609585051
Priority,6,2,2.5993371329924893,0.7781512503836436,-4.463837594788853,-1.921921583703184
Bidir,6,2,2.777668432677548,0.7781512503836436,-4.775031477899216,-1.747442323337931
Gauss,22,3,3.6358217654028273,1.3424226808222062,-15.47746851547134,-1.108056374586626
Power,22,3,3.264152138736752,1.3424226808222062,-5.79790072873864,-0.9764777937289272
Priority,22,3,3.0523790963405046,1.3424226808222062,-4.234558063363688,-1.181242869284416
Bidir,22,3,3.304470943345539,1.3424226808222062,-4.42915401995361,-0.8800109582211904
Gauss,82,3,5.186679911098825,1.9138138523837165,-15.255619765854984,0.5311572454913587
Power,82,3,3.863666458000092,1.9138138523837165,-5.897934519902993,0.0318123575527693
Priority,82,3,3.5482563041878548,1.911305604816346,-4.083799374738376,-0.1985211220003122
Bidir,82,3,3.8559362226269145,1.9138138523837165,-4.353114031736329,0.1111324417955228
Gauss,7,6,2.4666558210414973,0.8450980400142568,-15.954589770191005,-2.086619389169039
Power,7,6,2.7763898245663734,0.8450980400142568,-5.632350051088555,-1.3732878641580084
Priority,7,6,2.649056554004186,0.8450980400142568,-4.355133610747371,-1.574338539302424
Bidir,7,6,2.8604235734084105,0.8450980400142568,-4.439508338460849,-1.582936535109465
Gauss,128,4,5.898647041864845,2.107209969647868,-15.05149978319906,1.2555659815648987
Power,128,4,4.081665451960297,2.107209969647868,-6.433658780130373,0.1484417178113868
Priority,128,4,3.743463150466707,2.1053720723560563,-4.065239804964638,-0.2385539098347511
Bidir,128,4,4.033519385383963,2.107209969647868,-4.329691943392272,0.0341792252405458
Gauss,25,4,3.877380561570019,1.3979400086720375,-15.17643851980736,-0.7548507726024133
Power,25,4,3.3687850612545134,1.3979400086720375,-5.988377053179932,-0.8265492512862178
Priority,25,4,3.1634357051588538,1.3979400086720375,-4.292191653425153,-1.0086300348416768
Bidir,25,4,3.4026533605263465,1.3979400086720375,-4.544146198715793,-0.7765313286338433
Gauss,135,6,6.087008978251076,2.1303337684950057,-14.954589770191005,1.4191318874559569
Power,135,6,4.142543348028019,2.1303337684950057,-6.461096319415611,0.1560113191634701
Priority,135,6,3.809488736764325,2.1303337684950057,-4.119901860746922,-0.1726689856271521
Bidir,135,6,4.10221484370787,2.1303337684950057,-4.491859391745789,0.1018907946174886
Gauss,34,5,4.286100333854462,1.5314789170422551,-15.35252977886304,-0.3799771299995
Power,34,5,3.5421734595110115,1.5314789170422551,-6.051940612690185,-0.5190111210498258
Priority,34,5,3.3130852331518645,1.5314789170422551,-4.16874566982589,-0.7453012306449655
Bidir,34,5,3.5594912040134874,1.5314789170422551,-4.369930042246169,-0.4563079530417082
Gauss,17,2,3.107868097475823,1.230448921378274,-15.653559774527022,-1.6688953820393575
Power,17,2,3.200528631566374,1.230448921378274,-5.379241966804008,-0.921646581861564
Priority,17,2,3.0090507626533527,1.230448921378274,-4.215448935576929,-1.0926088399771876
Bidir,17,2,3.24189789894228,1.230448921378274,-4.514029206291067,-0.8662238765041193
Gauss,6,5,2.336793165328941,0.7781512503836436,-15.954589770191005,-2.570350804960263
Power,6,5,2.6875289612146345,0.7781512503836436,-5.334379051198983,-1.8394712135323288
Priority,6,5,2.5903215880567183,0.7781512503836436,-4.448009310037054,-1.912077171052144
Bidir,6,5,2.8080983884823985,0.7781512503836436,-4.666463696510191,-1.644511355843288
Gauss,19,2,3.315970345456918,1.2787536009528289,-15.653559774527022,-1.2099004101194315
Power,19,2,3.257703831156121,1.2787536009528289,-5.409176263694332,-0.792184796001913
Priority,19,2,3.04305188290471,1.2714747521022651,-4.1390053650492336,-0.9865603387799748
Bidir,19,2,3.3113745937677685,1.2787536009528289,-4.433324858450488,-0.7543793916998609
