Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Priority,28840,2,3.954515502726927,2.200464961520205,-4.142566584189395,-1.8976707913567832
Bidir,28840,2,4.239860047712557,2.283352633625418,-inf,-1.6162170071951107
Power,28167,5,6.718738261316406,4.449740593779286,-7.165984562147969,0.9980390559765804
Priority,28167,5,4.839255443695115,3.2077934384132023,-4.180894722233791,-0.9650535321007764
Bidir,28167,5,5.189695392021319,3.273243356654517,-4.679192837263595,-0.5457653060872546
Power,27941,5,6.711927996328406,4.446241945325414,-7.411706460436192,1.0031422510721697
Priority,27941,5,4.844644755436756,3.2159138207377125,-4.200099973225665,-0.8235426386527819
Bidir,27941,5,5.176340314736158,3.259843551406323,-4.534732414166643,-0.4238163209754664
Power,26864,5,6.696977941302905,4.429170678793974,-7.575102804783357,0.988263226026585
Priority,26864,5,4.841382225660745,3.2099413009644784,-4.184668857498372,-0.9511765837369208
Bidir,26864,5,5.093070509738599,3.1424107991592867,-4.847818298644948,-0.6288232336436224
Power,25951,3,6.628996528709119,4.414154097680208,-5.550340487879597,0.9204294123774736
Priority,25951,3,4.4338970571005705,2.76432900214716,-4.127665498740457,-1.3679028267522164
Bidir,25951,3,4.7690372709290205,2.859779463425325,-4.711372390674023,-0.8796809141074837
Power,25458,2,6.521615236227085,4.40582428215026,-6.337272311302447,0.8232522176894237
Priority,25458,2,3.971325408460372,2.227477681862508,-3.996010116953009,-1.8677169759887344
Bidir,25458,2,4.021938796976669,1.7993405494535817,-inf,-1.7864218390698077
Power,25414,3,6.61898826297536,4.40507302558599,-6.684496757708796,0.9001656153135089
Priority,25414,3,4.426865635308181,2.753287022225041,-4.151057539689726,-1.396554793430227
Bidir,25414,3,4.756104236947135,2.840747477277444,-4.825481883061936,-1.07191140487735
Power,25084,2,6.515200306682904,4.399396792103312,-6.170165394561466,0.7987060948797735
Priority,25084,2,3.962022605586388,2.2076221287427,-4.122319036897074,-1.878337400422758
Bidir,25084,2,4.220008778797016,2.230448921378274,-4.727808361708404,-1.3854916068379004
Power,24733,3,6.607234393352785,4.39327679749456,-6.616971734025612,0.8944666299907056
Priority,24733,3,4.431784694147746,2.758309625650638,-4.0772972790431625,-1.3899073883580468
Bidir,24733,3,4.737398677619304,2.798760476236632,-inf,-1.0875039911612734
Power,24612,5,6.654943639929963,4.391146906415991,-7.389344536827495,0.9434546820978754
Priority,24612,5,4.840877633601187,3.20847800215408,-4.123227750056557,-0.9151543549433212
Bidir,24612,5,5.15924697305192,3.271149604649163,-4.586378397731443,-0.5553804853952622
Power,24431,4,6.6295974353258575,4.387941243706699,-6.744755161438561,0.9121790610224308
Priority,24431,4,4.686703284844851,3.050063227896867,-4.183897616924095,-0.9409927452585471
Bidir,24431,4,4.954186464287785,3.014128985614711,-4.737067277613621,-0.8556080015624656
Power,24378,2,6.50423971171705,4.386998072710055,-5.427886004575398,0.7935801199414527
Priority,24378,2,3.9629448131202,2.217065000975559,-4.136347336866371,-1.6805784225444316
Bidir,24378,2,4.370619055491493,2.4534225915735006,-inf,-1.29285228787311
Power,24237,2,6.502965240851392,4.384478862850835,-5.731288882356156,0.7826382773059661
Priority,24237,2,3.961147011576282,2.2118847279833527,-4.064159445212488,-1.8914459707657616
Bidir,24237,2,4.127488393197454,1.991226075692495,-inf,-1.4612823044344772
Power,23604,3,6.5863700647505,4.372985605966962,-6.31079583679455,0.8565724622507714
Priority,23604,3,4.432813377249979,2.760662321019408,-4.099871910946184,-1.1385971473069183
Bidir,23604,3,4.612287649500511,2.5440962443750834,-4.473601009563404,-1.0617795207005294
Power,23415,5,6.630088774304401,4.369494162118099,-7.515739831235334,0.9094831412798235
Priority,23415,5,4.841082330156811,3.211624085216479,-4.10576650517051,-0.9018492721228324
Bidir,23415,5,5.24495188432818,3.3883071211513336,-4.603668323310875,-0.5043863381609685
Power,23400,4,6.612970478985235,4.369215857410143,-7.352034251208932,0.8901312808364045
Priority,23400,4,4.6880766520661705,3.056411054260076,-4.195430679406341,-0.9534151447254116
Bidir,23400,4,4.928161485108391,2.94400010397199,-4.526769644745562,-0.7918529188850231
Power,23396,3,6.582643490155663,4.369141612691284,-6.528298977296484,0.8525557450926529
Priority,23396,3,4.435750283742682,2.764345984354599,-4.158542404814546,-1.1864813134816763
Bidir,23396,3,4.772672361955667,2.8501447725143394,-4.623889465414616,-0.9438841869517508
Power,23265,2,6.485048729901539,4.366703056869286,-6.26636627573585,0.7658142634790968
Priority,23265,2,3.948699644215541,2.194514341882467,-4.062971995033512,-1.7447070700406138
Bidir,23265,2,4.241578739075115,2.2600713879850747,-inf,-1.5991893233833292
Power,22852,3,6.574605057405527,4.358924215388512,-6.8104547935691935,0.8450645308483687
Priority,22852,3,4.43226687354116,2.7602682321405023,-4.131752999608389,-1.1418240246209992
Bidir,22852,3,4.585630414741597,2.496929648073215,-5.15239597277575,-1.248173847034879
Power,22617,4,6.5994844552552205,4.354434998031901,-6.8519088292093295,0.8698387850550351
Priority,22617,4,4.676232472470576,3.036011561239873,-4.186717406607541,-0.9650346202530944
Bidir,22617,4,5.056003465483277,3.1926117978658097,-4.498554487948707,-0.6708482175613693
Power,22254,5,6.614551039214705,4.347408083712254,-7.000749121031552,0.9006656026709292
Priority,22254,5,4.838392240524143,3.2070465229832856,-4.216421133452558,-0.9715085048481495
Bidir,22254,5,5.120679725256408,3.189298862408931,-4.579396603997662,-0.6126660263642797
Power,22029,2,6.462550249965249,4.3429947829274775,-5.952783667012033,0.7364168728253557
Priority,22029,2,3.958547595244697,2.204798038190855,-4.144323716033871,-1.695344963619369
Bidir,22029,2,4.235929960688155,2.278909420298602,-4.465282578355077,-1.5808014999824085
Power,21958,5,6.605547002627807,4.341592780745293,-7.483614385680087,0.8791388712329349
Priority,21958,5,4.837628462871181,3.2069055670297195,-4.127504201387313,-0.8436749186886596
Bidir,21958,5,5.155048874723332,3.2462859025912034,-4.588509309315509,-0.5856775540180836
Power,21797,4,6.5834066917676655,4.3383967241962615,-6.720492472007199,0.8559563578757
Priority,21797,4,4.685092457430579,3.051512092216975,-4.16411906063234,-0.9514107156096844
Bidir,21797,4,5.060111318585574,3.1892541782946067,-4.796507019966088,-0.6680429995371492
Power,21210,3,6.538471659867371,4.326540668516562,-6.068490742632104,0.8029141084632789
Priority,21210,3,4.439825213064235,2.771186470250821,-4.0890255420834,-1.1191137279837249
Bidir,21210,3,4.634058438064662,2.591165829374447,-4.722639442347344,-0.9735564184588992
Power,20948,3,6.534901143489137,4.321142565229448,-6.192077494627983,0.8495039743868136
Priority,20948,3,4.429237176441502,2.755060222877235,-4.093694029516586,-1.1297207439097612
Bidir,20948,3,4.651031185641456,2.656228915176168,-inf,-1.1565673752475698
Power,20946,4,6.567654483167462,4.321101099197823,-7.137108761841033,0.8707605915678447
Priority,20946,4,4.676748256640565,3.0347833649093423,-4.176631657655136,-0.9841911602696374
Bidir,20946,4,4.906928570244805,2.911206049371548,-4.709184170911892,-0.8105677151976028
Power,20827,3,6.533115942719904,4.318626717029967,-6.442360889961821,0.8134264272377016
Priority,20827,3,4.4268394089818175,2.753600466531921,-4.135323122392742,-1.31448820207904
Bidir,20827,3,4.706404494875465,2.788987446456603,-4.455130956214978,-0.9619901747702256
Power,20677,3,6.5307592909079055,4.315487527750822,-6.36460424540983,0.7981415668685543
Priority,20677,3,4.431758397972514,2.7581029417767056,-4.107487516287256,-1.4110156897714805
Bidir,20677,3,4.707151356137621,2.735744027345948,-4.572330657108754,-1.1092267851917854
Power,20627,2,6.43574384198218,4.314436068584539,-6.015139692214852,0.6952565411886351
Priority,20627,2,3.9643539292921934,2.217962242149809,-4.166907748505035,-1.8859460378227435
Bidir,20627,2,4.2934072577182,2.296764879113548,-4.890637249367683,-1.568573674049087
Power,20216,5,6.568347751041186,4.305695228911858,-6.985401334015535,0.8390152528653523
Priority,20216,5,4.839667841893728,3.207267057890111,-4.213433518461524,-0.970251821450031
Bidir,20216,5,5.166737149473145,3.2799105235588883,-4.555751036608669,-0.58930691052223
Power,20064,5,6.561019918677287,4.302417519150622,-7.068274406893017,0.8220900839246467
Priority,20064,5,4.842776123884366,3.214042649847096,-4.201476847686089,-0.9271715816159688
Bidir,20064,5,5.105797142341836,3.150456389835571,-4.57113779221006,-0.6292822687371303
Power,20043,5,6.562718175485448,4.301962726473364,-7.619109763046808,0.8330235094532983
Priority,20043,5,4.842223757027329,3.2113814863123515,-4.192900601673548,-0.9558551197900802
Bidir,20043,5,5.086162136389879,3.103119253545714,-4.54419579847869,-0.6529574024891862
Power,19663,4,6.540166233814345,4.293649779215835,-7.271136870348924,0.8114597331981772
Priority,19663,4,4.681158771171875,3.0421457660719144,-4.1255412486019045,-1.114357614710654
Bidir,19663,4,4.910405237990958,2.8905099315828613,-4.667356537660628,-0.7933590855739916
Power,19206,4,6.529724139360098,4.283436924527776,-6.3932327028389695,0.7863829802787632
Priority,19206,4,4.67866982183405,3.0374355531940496,-4.11043012456055,-1.1424269833789316
Bidir,19206,4,4.987764043290369,3.08212412613502,-4.7100293142435445,-0.7674059108448876
Power,19066,5,6.539139021861504,4.280259588686136,-6.656396413656537,0.8049781857558588
Priority,19066,5,4.838510506632768,3.2067768281485853,-4.162361620688178,-0.9774813131569144
Bidir,19066,5,5.182398698784324,3.291404172278928,-4.561592683693617,-0.6122969809894894
Power,18998,5,6.5453286788034175,4.278707883337975,-6.787929186986517,0.8005015679519905
Priority,18998,5,4.836072824438585,3.200769688130781,-4.189793235190015,-0.8417465097456538
Bidir,18998,5,5.154970750731413,3.246772670096096,-4.565422796452363,-0.5901978612155946
Power,18813,4,6.52306313323197,4.274458055495012,-6.969012219346734,0.8222615080801976
Priority,18813,4,4.679827894314502,3.0411054533475546,-4.131509000128449,-1.0886132214229354
Bidir,18813,4,4.956012923116635,2.9885690905685323,-4.586649797047103,-0.7094218257667787
Power,18623,2,6.392234800020368,4.270049643267161,-6.134740327918137,0.7161472868533656
Priority,18623,2,3.9766365096476335,2.230971154100314,-4.147364017868442,-1.8681159441133808
Bidir,18623,2,4.266791687880565,2.2718943858380043,-inf,-1.3437834094720753
Power,18310,2,6.383139746927629,4.262688344301696,-6.130204511315272,0.7058666399270384
Priority,18310,2,3.973232844409325,2.227828296371785,-4.17038230688185,-1.8801032976903496
Bidir,18310,2,4.269545313445858,2.2743678055075094,-inf,-1.3097530838656333
Power,18292,5,6.525385500253771,4.262261192708644,-7.255333215354685,0.8388183963973488
Priority,18292,5,4.83670466162856,3.202605952477998,-4.12326232717524,-0.5830456396489574
Bidir,18292,5,5.145670093061439,3.2413087126411866,-4.722641767000244,-0.5662284116054941
Power,18087,5,6.51998318069896,4.257366538585015,-7.1920120796948765,0.8404587744075106
Priority,18087,5,4.83528389649639,3.203267831289796,-4.1730246405851,-0.8520841660139555
Bidir,18087,5,5.070689826760011,3.095549727617142,-4.592161409189168,-0.6074246227385367
Power,18062,3,6.472223117554452,4.256765837941647,-6.548847680030155,0.8017605142625333
Priority,18062,3,4.43305414556162,2.762218045235139,-4.114167891200741,-1.2635265587464029
Bidir,18062,3,4.657431806151563,2.601047102347655,-4.364755064423312,-1.1825357218858907
Power,17937,5,6.514497987654383,4.253749808139812,-7.2148670041748995,0.7717770214179246
Priority,17937,5,4.838619437589578,3.2061018574289246,-4.130273338166182,-0.8301535593088025
Bidir,17937,5,5.17258196952116,3.274876528278257,-4.492384584176979,-0.5739994550378422
Power,17409,3,6.455165814531116,4.240773825284193,-6.598452826118247,0.7160920590914764
Priority,17409,3,4.4253782086745055,2.749578221028228,-4.097409737867849,-1.3854469598620676
Bidir,17409,3,4.745956190388419,2.834507403628299,-4.518842124069686,-1.0900643193202015
Power,17399,4,6.4887429402743,4.240524288112364,-7.108105190827408,0.7402023919696559
Priority,17399,4,4.672882784383561,3.029697301116129,-4.147178612335331,-1.1508415507913696
Bidir,17399,4,4.913060164885055,2.8825762797172465,-4.489638085322354,-0.795743139796236
Power,17248,3,6.454249045532817,4.236738743506645,-6.700752616430463,0.7371378714381895
Priority,17248,3,4.4256709163800165,2.751559023091907,-4.138392117704879,-1.28260861717931
Bidir,17248,3,4.697622194395324,2.702450119990358,-4.618801112360652,-1.0952996323403317
Power,16973,3,6.446901633799223,4.229758611221373,-6.353753168557973,0.7572435867932621
Priority,16973,3,4.423446958612241,2.7485403957735253,-4.097458672214597,-1.2057119753869532
Bidir,16973,3,4.737214154427768,2.8129892756155,-4.862039445834119,-1.0991427027095493
Power,16550,2,6.3436830588792965,4.218797998111738,-5.413897524170954,0.6005444865162914
Priority,16550,2,3.96110923074078,2.21224815434925,-3.9826126213839896,-1.880062231697164
Bidir,16550,2,4.24350762240216,2.2945163264652653,-inf,-1.616194543071242
Power,16472,3,6.428717959748661,4.216746333609975,-6.254037774022143,0.7029293293902039
Priority,16472,3,4.429979715014304,2.756272949600044,-4.1243501816331705,-1.386116116384169
Bidir,16472,3,4.688219942300648,2.698258758551152,-4.621969834545676,-1.1479765085777405
Power,16309,5,6.474287004865342,4.212427332726592,-7.050827089499767,0.7311049820495092
Priority,16309,5,4.832882744073973,3.1991426320434613,-4.164651977884996,-0.9761530944124696
Bidir,16309,5,5.125116457981325,3.19976155338828,-4.676505692771058,-0.6122460533158035
Power,15934,2,6.324082474882989,4.2023248128295485,-6.002939370662962,0.5913594675293541
Priority,15934,2,3.9763542450316014,2.2329961103921536,-4.1050492739754,-1.8878606330230576
Bidir,15934,2,4.231884885351174,2.253022269592895,-4.28143863185271,-1.6337124734856268
Power,15872,4,6.446216565678653,4.200631654810104,-6.077542823972667,0.697469235062274
Priority,15872,4,4.675128608870089,3.032553172315988,-4.060567082970972,-1.0151777746820658
Bidir,15872,4,4.969489379455011,3.019956328058504,-4.704428183810704,-0.7372503578009353
Power,15796,5,6.461801127823243,4.198547125064506,-6.224422497370587,0.723705064867335
Priority,15796,5,4.838102522661676,3.2058398632490834,-4.098144625845673,-0.8513351853105252
Bidir,15796,5,5.090874519625285,3.13897061217145,-4.538907499642129,-0.7217523689956656
Power,15700,3,6.408685511883983,4.195899652409233,-6.706807517758518,0.671666828129225
Priority,15700,3,4.427792846624603,2.755325216743915,-4.035292088027322,-1.3946935438145875
Bidir,15700,3,4.678270787513449,2.668667581409132,-4.461032336651607,-1.1477324195062475
Power,15652,2,6.319215550398194,4.194569839228643,-6.019479790003818,0.5787480232651179
Priority,15652,2,3.957808792319984,2.210200267399557,-4.149296055018912,-1.647703103178834
Bidir,15652,2,4.214787802460656,2.2358806251795063,-inf,-1.3774714144320124
Power,15454,5,6.45122870024689,4.1890409079090105,-7.53478226284367,0.7214628460210627
Priority,15454,5,4.840519671115022,3.209296752602199,-4.161244092114737,-0.969637040492273
Bidir,15454,5,5.058053034280031,3.0592463053108947,-4.74614075133994,-0.7430547805933616
Power,15396,5,6.451842095455095,4.187407902422553,-6.8735887485032094,0.7167312277263373
Priority,15396,5,4.833340167865155,3.200188541313286,-4.115638551748187,-0.8414495470243725
Bidir,15396,5,5.111159157473194,3.170902720446381,-4.761057049260836,-0.6828159870408139
Power,15292,4,6.426995860393531,4.184464289346991,-7.002619891308111,0.7042530010366834
Priority,15292,4,4.682702416293007,3.046604044180319,-4.148860248464374,-1.1297497645268004
Bidir,15292,4,4.914471078187194,2.921734855407556,-4.270988132049058,-0.8927077940527417
Power,15001,5,6.44104829892212,4.1761202110560856,-7.337381219449577,0.7019031895200276
Priority,15001,5,4.830710088867398,3.19659386551137,-4.084140012907949,-0.9577053827447248
Bidir,15001,5,5.084860145320207,3.123228495266796,-4.591826477364823,-0.7169795796342651
Power,14878,3,6.386425493657726,4.172544554372363,-6.6701480315604575,0.6512552430155545
Priority,14878,3,4.430890682964567,2.7620151987655834,-4.080527594787296,-1.387106091321306
Bidir,14878,3,4.579640846024756,2.468484721897613,-4.835918869893712,-1.2477146770411671
Power,14782,5,6.432858781983539,4.169733197942518,-7.378054114842058,0.702991706759046
Priority,14782,5,4.83076288263201,3.196079740165698,-4.114059874699311,-0.9333368976324184
Bidir,14782,5,5.022356141025748,2.98991523850131,-4.683181030848908,-0.7878703352198476
Power,14409,4,6.406186366568569,4.158633841358624,-6.448084195916945,0.667480115904355
Priority,14409,4,4.671013024297945,3.0275581935230327,-4.15151576309714,-0.9532558321895672
Bidir,14409,4,5.019000295570405,3.0430148131568746,-4.47185882324531,-0.7018733461994997
Power,13963,4,6.393174614775746,4.14497873802003,-7.002913650659052,0.6457411926310325
Priority,13963,4,4.674668068567731,3.0327873716130185,-4.0319808602158185,-0.9560429174159704
Bidir,13963,4,5.082663069527382,3.203614695243599,-4.492728783876428,-0.6478478365549415
Power,13900,4,6.390012243004592,4.143014800254095,-7.238605008775721,0.6516116494899594
Priority,13900,4,4.671782283487855,3.0277477300359164,-4.140365379436244,-0.9986685232616652
Bidir,13900,4,5.04422781028807,3.162585244822954,-4.507879165731896,-0.6909037762148231
Power,13854,3,6.353636415932124,4.14157518330082,-6.50536030904175,0.6067565484252005
Priority,13854,3,4.4320040726499785,2.759298823076056,-4.080008702102015,-1.399111445073327
Bidir,13854,3,4.750320169958702,2.7980239693659743,-4.443058291432033,-1.072878309392434
Power,13765,2,6.262548915009866,4.138776215729349,-5.988315907907902,0.5151583966379193
Priority,13765,2,3.965434712467737,2.220776841486532,-4.136322807626742,-1.8873265790432896
Bidir,13765,2,4.237737743264455,2.269567241208911,-inf,-1.6214381263488231
Priority,30200,5,4.8418551217696,3.2101664548655737,0.0,-0.8016403968439321
Bidir,30200,5,5.187594101174822,3.269544782822227,0.0,-0.5397766659149325
Priority,30385,5,4.848111827537326,3.2205241074181994,0.0,-0.9521197286495422
Bidir,30385,5,5.1144238473579895,3.1812782737038927,0.0,-0.599843698665071
Priority,32005,4,4.686973273173109,3.0516873841335057,0.0,-1.0856153335740395
Bidir,32005,4,4.888311376220467,2.840134620482707,0.0,-0.7710234644813438
Priority,32820,5,4.847791670381636,3.21776460953228,0.0,-0.9104843701595128
Bidir,32820,5,5.167150281434888,3.2511729937595986,0.0,-0.5590675476609488
Priority,32899,4,4.684897402079966,3.0480099704812136,0.0,-0.9034452923810214
Bidir,32899,4,4.903597935010925,2.9111576087399764,0.0,-0.8714176094114381
Priority,36090,2,3.96095992230578,2.211535821854316,0.0,-1.8569855559833257
Bidir,36090,2,4.250554444707789,2.269824154895442,0.0,-1.600540053012112
Priority,36271,3,4.430268605795908,2.7611256318070243,0.0,-1.113190941370144
Bidir,36271,3,4.6945621085443126,2.7168932916550355,0.0,-0.9675574703294076
Priority,36339,3,4.4333153065325694,2.7632116244142404,0.0,-1.3802294658156642
Bidir,36339,3,4.787399541491294,2.902039171746883,0.0,-0.9946217763504686
Priority,36703,2,3.970629907200853,2.223293990490537,0.0,-1.5978991158255444
Bidir,36703,2,4.288889336725298,2.344435941120862,0.0,-1.4069489223293656
Priority,38614,5,4.848601654756793,3.221356270079052,0.0,-0.9462514279684884
Bidir,38614,5,5.127234347162418,3.181557773862786,0.0,-0.5978871556139332
Priority,39737,2,3.96655574532972,2.217015765236451,0.0,-1.856171706998866
Bidir,39737,2,4.227159130510208,2.269564828153454,0.0,-1.620316416146503
Priority,41079,5,4.845855945997275,3.216201102033289,0.0,-0.8241819986405203
Bidir,41079,5,5.112628383701301,3.161979909533201,0.0,-0.6497907642759757
Priority,42730,5,4.842378442018451,3.2093898911135628,0.0,-0.9562437289531248
Bidir,42730,5,5.073368901020767,3.0681858617461617,0.0,-0.6406655018734566
Priority,43756,4,4.68492591201173,3.047387375545481,0.0,-1.122509058718235
Bidir,43756,4,5.109689665282523,3.2799000461177776,0.0,-0.479661441909641
Priority,44649,3,4.420321084689214,2.7417292229380155,0.0,-1.2741246474641497
Bidir,44649,3,4.828703567210333,2.962369335670021,0.0,-0.8768975733064341
Priority,46388,2,3.9732315380129792,2.228343316017968,0.0,-1.8699526149172183
Bidir,46388,2,4.137575633682041,2.0569048513364723,0.0,-1.6616016916058984
Priority,47098,2,3.975503291429662,2.231582850173637,0.0,-1.8643840306028607
Bidir,47098,2,4.182304305171495,2.140018933281177,0.0,-1.6507650192827907
Priority,47990,4,4.688093781020214,3.0513326368779823,0.0,-0.9510804908758668
Bidir,47990,4,4.960094511441894,3.013679697291192,0.0,-0.8448207989152225
Priority,52782,3,4.43458451564674,2.764375418607848,0.0,-1.1622847986863074
Bidir,52782,3,4.723827140034939,2.77962855315898,0.0,-1.001308116516571
Priority,55759,3,4.440778634262092,2.77191395673343,0.0,-1.3632830944867689
Bidir,55759,3,4.707254227870894,2.736431917304135,0.0,-1.0705954163641065
Priority,55803,5,4.846471270391431,3.217396199091494,0.0,-0.9333837890289144
Bidir,55803,5,5.135096096277586,3.219060332448861,0.0,-0.5795210716892496
Priority,56965,3,4.437638188234624,2.76639632113276,0.0,-1.3810899058972184
Bidir,56965,3,4.81576571007994,2.905831845295379,0.0,-0.8991232922213981
Priority,64489,5,4.850884245816999,3.221715545549572,0.0,-0.94192038609645
Bidir,64489,5,5.146176908291357,3.2405492482826,0.0,-0.5683013651813374
Priority,66701,2,3.958474551498527,2.211143766182887,0.0,-1.8845838712688403
Bidir,66701,2,4.145987743996008,2.017124110431288,0.0,-1.702063528589148
Priority,67335,5,4.85057125851665,3.223541084745799,0.0,-0.8602263916156895
Bidir,67335,5,5.1609502405738095,3.284656282788516,0.0,-0.5617666428721171
Priority,67354,3,4.4268095993050816,2.75522839900481,0.0,-1.3882712185001005
Bidir,67354,3,4.796926952484196,2.905267791356353,0.0,-0.935299987058802
Priority,71953,3,4.437329295529994,2.7666068007361235,0.0,-1.362050546823339
Bidir,71953,3,4.730080288296149,2.7909884750888154,0.0,-1.0746567986746725
Priority,83456,5,4.850183383908889,3.2197040904974745,0.0,-0.7724054621638601
Bidir,83456,5,5.180626829459799,3.282168778304642,0.0,-0.5416207345178462
Priority,88227,3,4.43540808048058,2.7649392063132354,0.0,-0.9376039034899204
Bidir,88227,3,4.692773375224886,2.7466341989375787,0.0,-0.7954177127514686
Priority,91424,4,4.686034803074257,3.0502536313009183,0.0,-1.101487413130719
Bidir,91424,4,5.0994398166439,3.198106998873402,0.0,-0.6073858755933964
Priority,93578,2,3.9695313793012015,2.2263757242851496,0.0,-1.87682589752788
Bidir,93578,2,4.14047866643476,2.049218022670182,0.0,-1.703761686976586
Priority,94134,2,3.957068795434585,2.206473888049402,0.0,-1.6320933819592154
Bidir,94134,2,4.185968738547769,2.1430827171330984,0.0,-1.3973713602639568
Priority,95421,3,4.433468237261325,2.7628089922836843,0.0,-1.3507542340104168
Bidir,95421,3,4.806862448147379,2.9063467552754,0.0,-0.9518988645253496
Priority,98339,3,4.431684645856109,2.761044893121006,0.0,-1.372451266525316
Bidir,98339,3,4.614664561441598,2.5865873046717547,0.0,-1.1960794841182127
Priority,98518,4,4.693626027373407,3.061354122279638,0.0,-0.7645572842595808
Bidir,98518,4,4.905247828734003,2.887629529677008,0.0,-0.8791933942460446
Power,10065,4,6.242847413616967,4.002813779224674,2.4450598586124564e-05,0.5291835117475546
Priority,10065,4,4.673038275987633,3.0311547189426653,2.4154623694343234e-05,-1.0992607219019046
Bidir,10065,4,4.950101181287062,3.007777540846309,0.0,-0.7381549662595777
Power,10114,2,6.132341262912702,4.0049229492965255,8.028057589981785e-06,0.4087990898855094
Priority,10114,2,3.9678700078744567,2.218645405270175,0.0,-1.6453792184220344
Bidir,10114,2,4.144169300041667,2.090397508863917,0.0,-1.7158101496643872
Power,10212,4,6.254025334546577,4.009110806132212,9.163822854191467e-05,0.5301756118252213
Priority,10212,4,4.673548096243626,3.0323563472585047,9.10093611462266e-05,-1.1275990164875007
Bidir,10212,4,4.924452512403836,2.9600391337521783,0.0,-0.7488048793704106
Power,10297,3,6.229696643704132,4.012710712741787,0.0001163788221314,0.495860689764688
Priority,10297,3,4.41886220425152,2.7392226635261827,0.0001147565548418,-1.3918031399752515
Bidir,10297,3,4.769168751437644,2.8465528677514635,0.0,-1.030514842850499
Power,10420,4,6.263540684503191,4.017867718963506,4.442769413809243e-05,0.5362073143192335
Priority,10420,4,4.667459468887312,3.0219101199522647,4.33627403952946e-05,-1.150770733243625
Bidir,10420,4,4.909955362682764,2.9284434905479806,0.0,-0.8961883942335523
Power,10441,3,6.2341599507019545,4.018742095762382,1.8855613227872512e-05,0.499799857855614
Priority,10441,3,4.422087227465146,2.7446204230592,1.6703966761729667e-05,-1.3232162605408
Bidir,10441,3,4.800096899884925,2.8810261691239503,0.0,-1.026319677363433
Power,10453,3,6.235324775174351,4.019240950395852,2.629732037182964e-05,0.5286263552775142
Priority,10453,3,4.428996949116087,2.7569367009004946,2.377196810128812e-05,-1.3891115466557815
Bidir,10453,3,4.74600385724512,2.8170423825877218,0.0,-1.079100210059617
Power,10578,2,6.154314063828012,4.0244035626829655,1.1055032657068049e-06,0.4120536577123721
Priority,10578,2,3.9610334834451977,2.216257988616741,0.0,-1.7910851943907764
Bidir,10578,2,4.210512010918297,2.181910029386332,0.0,-1.652784214738361
Power,10665,2,6.155930936043882,4.027960859785448,1.876566380021001e-06,0.446810506422707
Priority,10665,2,3.976305183175645,2.229318642655758,0.0,-1.7754740533836069
Bidir,10665,2,4.348030313404465,2.420301234019723,0.0,-1.5164781819525428
Power,10886,2,6.166454368004384,4.036868329981055,7.99511551500198e-06,0.4291949782134916
Priority,10886,2,3.9640226956228224,2.214474183265637,0.0,-1.894594867221248
Bidir,10886,2,4.212100228626889,2.215090116544177,0.0,-1.457258482442552
Power,10923,2,6.166933411201192,4.038341933653606,8.149369695532967e-07,0.503716047848728
Priority,10923,2,3.954304226491847,2.199806183710977,0.0,-1.7525487492431857
Bidir,10923,2,4.243837222764882,2.297073074284848,0.0,-1.327628351202507
Power,11061,5,6.311070804415862,4.043794392325779,2.9988417869756787e-05,0.6140742439250164
Priority,11061,5,4.830506758013662,3.199072389370472,2.9209803134637125e-05,-0.9380947169486576
Bidir,11061,5,5.167307921840597,3.257466481583655,0.0,-0.5762096702381081
Power,11159,4,6.292009708907693,4.047625277581784,0.0003581649838905,0.579826478012301
Priority,11159,4,4.667842871767044,3.023616094202645,0.0003571356787172,-1.1503752087955692
Bidir,11159,4,4.969873200041798,3.021247008787902,0.0,-0.76812717632753
Power,11289,3,6.271398152472743,4.052655473039526,1.2040530261770489e-05,0.5740291904239596
Priority,11289,3,4.422760046205427,2.7467970695496144,1.0582215142737436e-05,-1.3644203959616643
Bidir,11289,3,4.586473731680093,2.48578743369835,0.0,-1.2348703652997044
Power,11297,5,6.32045263906875,4.052963128755503,2.446030102741188e-05,0.600257612676562
Priority,11297,5,4.827729532700838,3.194423982193242,2.418116085581148e-05,-0.9865437399456128
Bidir,11297,5,5.030275049307461,2.9890046156985366,0.0,-0.792996396193586
Power,11347,4,6.30135991897119,4.054881054862772,0.00041646383737,0.5686991509944537
Priority,11347,4,4.667092465962846,3.02286935718796,0.0004157932916074,-0.958620557276188
Bidir,11347,4,4.943772920834727,2.9624244023623625,0.0,-0.7314513423603894
Power,11423,3,6.272209480288746,4.057780176794582,1.0536332313970076e-05,0.5638901373739656
Priority,11423,3,4.424764675000253,2.747773012616276,9.725135612143411e-06,-1.3857255669843884
Bidir,11423,3,4.73852098057248,2.779730688086054,0.0,-0.9435362939674276
Power,11546,4,6.308619435764675,4.062431553162613,3.996675545233841e-05,0.5793801073746956
Priority,11546,4,4.673792186565419,3.033629444896876,3.897963492956093e-05,-1.0045572963467233
Bidir,11546,4,4.973453828153898,3.053926718762736,0.0,-0.7847294385761225
Power,11565,2,6.19373860533872,4.063145637106639,6.127306178517097e-06,0.444734226903612
Priority,11565,2,3.960889836119109,2.212683020949229,0.0,-1.893236665266128
Bidir,11565,2,4.14125940197059,2.0831191220961056,0.0,-1.7230107776406527
