Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Bidir,98,4,3.9242936474144368,1.991226075692495,-4.088942039386756,-0.0627539974141858
Gauss,4,6,1.8588378514285853,0.6020599913279624,-14.875408524143378,-2.5646136742123047
Power,4,6,2.754921409665169,0.6020599913279624,-4.922818241218554,-1.8665260733169065
Priority,4,6,2.651278013998144,0.6020599913279624,-3.7921061090071913,-1.962724698630558
Bidir,4,6,2.8793826371743427,0.6020599913279624,-3.7921061090071913,-1.7358421716699708
Gauss,36,2,3.9949816947289176,1.556302500767287,-14.398287269423715,-0.5375963465001006
Power,36,2,3.522719888534237,1.556302500767287,-5.455493555280237,-0.5490702124418633
Priority,36,2,3.240121161030685,1.5412225338797894,-3.768874516663169,-0.6753585499672623
Bidir,36,2,3.4588579077342594,1.556302500767287,-4.074845737632734,-0.3326223979581732
Gauss,15,6,3.404137832275142,1.1760912590556811,-14.893891929837393,-1.3262272776896866
Power,15,6,3.1665879745317955,1.1760912590556811,-5.563080872651085,-0.9807437923015546
Priority,15,6,3.022290870952613,1.1760912590556811,-4.0926839293390325,-1.2177937026075345
Bidir,15,6,3.2359154361853792,1.1760912590556811,-4.41537734190839,-1.16796135791029
Gauss,19,6,3.702870231966727,1.2787536009528289,-14.954589770191005,-1.185408909154879
Power,19,6,3.24209660185839,1.2787536009528289,-5.737599231885602,-1.0285923678724749
Priority,19,6,3.0597427343546526,1.2787536009528289,-4.193654286914835,-1.212318027139605
Bidir,19,6,3.345683204074728,1.2787536009528289,-4.162620922179766,-0.8978730154787172
Gauss,63,2,4.732302525420863,1.7993405494535817,-14.354229563740937,0.1057012644158375
Power,63,2,3.733907701872948,1.7993405494535817,-5.389614376144798,-0.2851485311057719
Priority,63,2,3.413060153326537,1.7814476190128723,-3.467304730911107,-0.5292949616246132
Bidir,63,2,3.666057769742028,1.7808314527020377,-4.035740486197603,-0.2717603518709812
Gauss,25,6,3.945852485355012,1.3979400086720375,-14.68741804178799,-0.5482088197774273
