Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Bidir,775,3,4.444863583184078,2.7429264545430074,-4.124750416583989,0.4815299273747986
Power,231,3,4.3300746741004925,2.363611979892145,-5.795631511831506,0.2885056972088083
Priority,231,3,3.854744137249044,2.3087662433655898,-3.85894181775877,-0.1424683538342296
Bidir,231,3,4.152346202374584,2.333147601348647,-4.317543471070485,0.1207565630184556
Power,2126,3,5.298251706116847,3.327563260187277,-5.934597721709336,1.4665543695331018
Priority,2126,3,4.127319758078984,2.693684061995068,-4.059575336652368,0.3669175572980286
Bidir,2126,3,4.243724508301285,2.324683882923642,-4.399180105225272,0.7122309369331934
Power,1247,3,5.057392016410163,3.0958664534785423,-5.974015055794421,1.1509261996040716
Priority,1247,3,4.115315890217427,2.6754346182830497,-4.0089468236293095,0.2007341096158
Bidir,1247,3,4.371922673000902,2.621461907883261,-4.260018902534688,0.4565317281921897
Power,887,3,4.917213619669311,2.9479236198317262,-5.949441390463466,1.0113752585596745
Priority,887,3,4.067594407524199,2.6045583365604377,-3.916412099532516,0.119560822451518
Bidir,887,3,4.358132608158321,2.6391287718425462,-4.370228448280174,0.3979722303300624
Power,2437,3,5.352969607571728,3.3868555291847247,-6.239736900660142,1.5039848976686954
Priority,2437,3,4.133738251758606,2.700619306166736,-4.020140409310083,0.6120355397602678
Bidir,2437,3,4.433364670213885,2.71015865963328,-4.271584691255495,0.7064929106478415
Power,154,3,4.144500998649809,2.187520720836463,-5.910434821044485,0.092629691188353
Priority,154,3,3.747346710279804,2.1752296410796887,-4.059594111135787,-0.2719202873337005
Bidir,154,3,3.994011413262828,2.159176845384494,-4.362185000271892,-0.0074027528305562
Power,368,3,4.550490009883091,2.5658478186735176,-6.161238167701808,0.6868750695123811
Priority,368,3,3.952240400994312,2.438833695902632,-4.008228583355677,0.091362134860887
Bidir,368,3,4.205596784482259,2.3974826158104823,-4.2397160051499645,0.2113263509498816
Power,1273,3,5.068868966850896,3.104828403653656,-6.288420507510022,1.167669967635675
Priority,1273,3,4.103956722962621,2.6549221945736083,-4.00216419319847,0.1987160426690105
Bidir,1273,3,4.400378661298852,2.669619014646462,-4.232773518932601,0.4880409910450696
Power,1316,3,5.0893751608161,3.119255889277937,-5.923691756012146,1.1753328631938964
Priority,1316,3,4.102947111407918,2.656194062179186,-3.9240338553539234,0.2286904313972334
Bidir,1316,3,4.411100093506365,2.669688708056208,-4.415931923120982,0.6688212572808273
Power,3116,3,5.46162705313184,3.493597449000527,-6.25815116344283,1.6235336323151246
Priority,3116,3,4.143783793410408,2.711992302096722,-4.049050391108911,0.562922079995104
Bidir,3116,3,4.347625553951013,2.546903623035053,-4.606816846250271,0.8309627478208491
Power,106,3,3.97973801467126,2.02530586526477,-6.346586736908024,0.1860834449232532
Priority,106,3,3.642849070437802,2.019462479769432,-3.980456423522301,-0.1134424578618731
Bidir,106,3,3.9247170938083,2.02530586526477,-4.424382243296032,0.1204887125131215
Power,3036,3,5.449154518996051,3.482301767223442,-6.072712620658423,1.6150599987127223
Priority,3036,3,4.1476665231961,2.7176907947664013,-3.991185473749057,0.5897992221364552
Bidir,3036,3,4.440071617324592,2.7003870913452626,-4.602315259166945,0.8436328809838617
Power,1197,4,5.061598633038018,3.07809415040641,-6.942799385070262,1.230135496729306
Priority,1197,4,4.283685025153431,2.8555191556678,-4.011414442765092,0.3691536664541666
Bidir,1197,4,4.542571495790666,2.824678930308672,-4.411362827932067,0.7733369861706182
Power,453,4,4.650768010492468,2.6560982020128323,-6.415978582551978,0.6606625180543099
Priority,453,4,4.108437721688539,2.596539224418179,-4.014452222176684,0.1334533666161609
Bidir,453,4,4.37320004883603,2.5870903542420085,-4.241419705577177,0.4011969767766641
Power,1990,4,5.280165617294085,3.2988530764097064,-6.432239232227263,1.5780541001919564
Priority,1990,4,4.332455629358054,2.921608451502453,-3.991608953019548,0.7433494447394717
Bidir,1990,4,4.62261418758136,2.922102366807607,-4.387438696921633,1.1958117050782937
Power,377,4,4.56722949735168,2.576341350205793,-6.4897769442179785,0.9233888876824552
Priority,377,4,4.06685632940455,2.5373882308974567,-3.935920424551181,0.0845860475936894
Bidir,377,4,4.344981413927258,2.5432509331366964,-4.328362169627218,0.3535621978081203
Power,890,4,4.928409509101164,2.949390006644913,-7.039111734512236,1.0502270697959777
Priority,890,4,4.238315723564961,2.788983743710426,-3.9522910070692383,0.3130396274728516
Bidir,890,4,4.551923009916508,2.806406110142031,-4.276494574618675,0.864850955558452
Power,585,4,4.74843373952617,2.7671558660821804,-6.67278847528787,0.8152890727795207
Priority,585,4,4.165506846615407,2.683462697369545,-3.988532996294718,0.2057927827475312
Bidir,585,4,4.462698943006785,2.686911139196724,-4.427527564973428,0.577711292435902
Power,754,4,4.852886914917126,2.8773713458697743,-6.7464037760448425,0.9347244624114792
Priority,754,4,4.209116831895412,2.751871027861131,-3.9191423270505794,0.4053993678206716
Bidir,754,4,4.463720369601302,2.6991926623680187,-4.282055401083364,0.7796982330388935
Power,4168,4,5.605682368912784,3.619927710291469,-6.644022270336963,1.9466026860998675
Priority,4168,4,4.382339575861655,2.9929740809617944,-4.084886548905153,1.1259855889841004
Bidir,4168,4,4.6237891146772325,2.897286642738938,-4.5736791015691,1.373763104633275
Power,177,4,4.233254811608116,2.2479732663618064,-6.003589701025818,0.3336408118030288
Priority,177,4,3.858490049169402,2.242366805149418,-4.064025466328067,0.1178005296260888
Bidir,177,4,4.125919778821068,2.245512667814149,-4.495155199629686,0.3240413696639824
Power,1059,4,5.010392828048484,3.0248959601074854,-6.925658045468904,1.172545793779205
Priority,1059,4,4.265717343773079,2.8256694881759308,-4.042189577609842,0.5267136785252571
Bidir,1059,4,4.648455398899341,2.930681651569228,-4.276905956789139,1.167103039046937
Power,553,4,4.729958732689298,2.7427251313046983,-6.399650495264639,0.7475374434440998
Priority,553,4,4.15280404704917,2.664352638781997,-3.9484861127462665,0.4225372279246251
Bidir,553,4,4.427954008128205,2.673328154741218,-4.472555257599919,0.7586016377580693
Power,2742,4,5.417672155972331,3.4380674504534943,-6.57979471164496,1.704039773394444
Priority,2742,4,4.35474914356913,2.954571930419883,-4.070976921752116,0.8620895740223191
Bidir,2742,4,4.617288342452226,2.8828159781728884,-4.3735231413622975,1.0187432455034606
Power,1155,4,5.044639405433144,3.062581984228163,-6.457995613114355,1.1378767696790073
Priority,1155,4,4.2739025107047,2.8388648257595177,-3.9680720723551217,0.453887372357789
Bidir,1155,4,4.524613539498555,2.78206035044592,-4.417631470526104,0.6399872141542353
Power,40,4,3.594569326395738,1.6020599913279625,-5.891707918344473,-0.3993737632311062
Priority,40,4,3.349116493589902,1.6020599913279625,-4.203018900507653,-0.725705666110935
Bidir,40,4,3.565270848966699,1.6020599913279625,-4.489598370244174,-0.487019441597821
Power,119,5,4.080213478385936,2.075546961392531,-6.216612995605667,0.063298389963553
Priority,119,5,3.748241879629731,2.075546961392531,-4.083181597263356,-0.2442769043952016
Bidir,119,5,4.067882615877192,2.075546961392531,-4.286805072286666,0.0503927205353953
Power,1618,5,5.206289623005826,3.208978517276254,-7.05529404955501,1.3428629003253074
Priority,1618,5,4.417027622268763,3.003126496713888,-4.045831116376229,0.5208030187461502
Bidir,1618,5,4.695800931924064,2.991447598003803,-4.369312560583063,0.935831644425978
Power,772,5,4.883890058268539,2.8876173003357364,-6.08808298578841,0.973179792066194
Priority,772,5,4.283410832469521,2.8199486834573744,-3.952880418524925,0.3383149897258281
Bidir,772,5,4.593172421989872,2.8230560190173213,-4.388564629178389,0.7837052113550065
Power,676,5,4.829610516420154,2.829946695941636,-6.580922681790696,0.8544039904997698
Priority,676,5,4.2652962758270405,2.777872767218024,-3.985316166625082,0.5056147450775412
Bidir,676,5,4.573993849975874,2.789598789314084,-4.283583536236596,0.6693214329251357
Power,115,5,4.045494662885733,2.060697840353612,-6.371002094739452,0.0078422111375074
Priority,115,5,3.733928055689957,2.0605929256334727,-4.108764554548606,-0.2559415408309557
Bidir,115,5,4.024274672115718,2.0569048513364727,-4.498848374943555,0.0179608420225101
Power,3209,5,5.500594411660395,3.5063697170955046,-6.948007505871153,1.67784501574574
Priority,3209,5,4.497068273633278,3.1106471854403863,-4.014310380208262,0.8516244130367749
Bidir,3209,5,4.867106875345802,3.201177223314536,-4.62312662401185,1.1753918025673074
Power,1992,5,5.29568681679994,3.29928933408768,-7.041456965629227,1.4217851277094748
Priority,1992,5,4.445780842700437,3.040879124515787,-4.076942656258851,0.6011680551280596
Bidir,1992,5,4.779678905604646,3.1106654527315376,-4.32616212866216,1.0572047016846646
Power,1526,5,5.176898802215601,3.183554533618862,-7.168592580245545,1.336106850422798
Priority,1526,5,4.408165314532288,2.9973426906016223,-4.046737494215427,0.5132144225934061
Bidir,1526,5,4.766626037829809,3.07677693557296,-4.351396856196278,0.8698050078213069
Power,640,5,4.79800539013404,2.806179973983886,-6.726656880011686,0.9187972579770876
Priority,640,5,4.245153137822415,2.761156513323181,-4.052822321971067,0.3060235724781803
Bidir,640,5,4.5421235307995405,2.774573108768109,-4.315038465921576,0.6645466581163417
Power,1519,5,5.176222396188505,3.181557773862786,-7.156792797673785,1.5220575685291682
Priority,1519,5,4.409419947202611,2.9947129854315704,-3.972895036026361,0.5445608996806766
Bidir,1519,5,4.6425008748075065,2.909622879773425,-4.472372986337568,1.0237930813448024
Power,48,5,3.683456168658892,1.6812412373755874,-6.010475386166237,-0.0312947361990165
Priority,48,5,3.4260183630913628,1.6812412373755874,-4.1471237252757325,-0.2454554987920068
Bidir,48,5,3.711725301689216,1.6812412373755874,-4.313291381379333,0.0139787149200024
Power,310,5,4.48355614345158,2.4913616938342726,-6.601867809712158,0.5372116091772381
Priority,310,5,4.050440814135622,2.4858334591100624,-4.044365662420585,0.1226747610119715
Bidir,310,5,4.356669320269092,2.488736209384101,-4.452144593285271,0.4371388469750511
Power,261,5,4.415445189004027,2.4166405073382813,-6.702782309465803,0.5535082756648682
Priority,261,5,3.999256491783276,2.412416333178775,-4.0012398914430936,0.3729780975411758
Bidir,261,5,4.335586686568178,2.4166405073382813,-4.460447030583168,0.3934058854482728
Power,70,5,3.82547119665244,1.8450980400142565,-6.096315497195587,-0.1921654379891053
Priority,70,5,3.5494937132150133,1.8450980400142565,-4.098392049124125,-0.4283451342803633
Bidir,70,5,3.818892736981815,1.8450980400142565,-4.33316329521231,-0.1794383922960079
Power,34,5,3.487296453528648,1.5314789170422551,-6.004773053532069,-0.5290092245127687
Priority,34,5,3.278390416597301,1.5314789170422551,-4.2455516189978,-0.798455943778962
Bidir,34,5,3.523076687354895,1.5314789170422551,-4.390709399531504,-0.5143828147793577
Power,3,5,2.428134794028789,0.4771212547196624,-5.365233573189032,-2.536763093475998
Priority,3,5,2.3629848397370954,0.4771212547196624,-4.407047014196365,-2.639123823004594
Bidir,3,5,2.5674185056727485,0.4771212547196624,-5.037029003663379,-2.4386502549063063
Power,150,5,4.168251352337863,2.1760912590556813,-6.327645693669727,0.1323204505674862
Priority,150,5,3.819049248234093,2.175778141174848,-4.099049036615819,-0.1638288941472331
Bidir,150,5,4.124266233514835,2.1760912590556813,-4.608559410269605,0.1169381486820271
Power,244,5,4.381364404510622,2.387389826338729,-6.519697532036451,0.4689622849418785
Priority,244,5,3.979668933806888,2.384881119845091,-4.043854766330607,0.3384759328192961
Bidir,244,5,4.28801465022379,2.387389826338729,-4.342682199329832,0.58831809202037
Power,160,5,4.202393315337417,2.204119982655925,-6.439311330960112,0.186964107784084
Priority,160,5,3.841765195185246,2.203753024896954,-4.203962014350471,-0.1302294812737021
Bidir,160,5,4.138058485591352,2.204119982655925,-4.47114415003928,0.1388810290472659
Power,55,5,3.7058270717212833,1.7403626894942437,-6.092849272535341,-0.2839956766819663
Priority,55,5,3.45159785685234,1.7403626894942437,-4.218591970917134,-0.6052801031383289
Bidir,55,5,3.716832959966773,1.7403626894942437,-4.534095659094746,-0.3169242900772037
Power,180,5,4.23724543865309,2.2552725051033065,-6.527341929473344,0.2062637103004393
Priority,180,5,3.874901601480311,2.254946335743699,-4.091256912170971,-0.1075485989791161
Bidir,180,5,4.187429248694747,2.2552725051033065,-4.486327688905155,0.1958970618261297
Power,20,5,3.2325132926860576,1.3010299956639813,-5.880759872162446,-0.911038239060486
Priority,20,5,3.0553592158802942,1.3010299956639813,-4.247665913655513,-1.1905681013910874
Bidir,20,5,3.2783076487857308,1.3010299956639813,-4.50439892432107,-0.988521334806428
Power,30,5,3.482311303668628,1.4771212547196624,-6.003975110751704,-0.4684910440917332
Priority,30,5,3.24440083380137,1.4771212547196624,-4.186617434868381,-0.6173442325432597
Bidir,30,5,3.5087765345756114,1.4771212547196624,-4.270031113629858,-0.3174876648223774
Power,29,5,3.4528540570638104,1.462397997898956,-5.992253266668006,-0.4183355801915155
Priority,29,5,3.2385824721513363,1.462397997898956,-4.188904865591904,-0.6114515944973399
Bidir,29,5,3.4609133881583825,1.462397997898956,-4.433552335445856,-0.4028876088921198
Power,165,5,4.206593247112339,2.217483944213906,-6.567650640298676,0.3803668920293713
Priority,165,5,3.8533018428615775,2.216843234264549,-3.984181741119895,-0.13822410253575
Bidir,165,5,4.146943039839204,2.217483944213906,-4.258279412910008,0.1440410132311908
Power,34,5,3.5226321492986563,1.5314789170422551,-5.870171040347821,-0.4991777343354896
Priority,34,5,3.304534877478086,1.5314789170422551,-4.09777794178244,-0.7663782234213785
Bidir,34,5,3.5816619198248256,1.5314789170422551,-4.340419462935696,-0.4738860950109236
Power,65,5,3.774395297572017,1.812913356642856,-6.251557797656871,-0.2778983428933236
Priority,65,5,3.5096131674213047,1.812913356642856,-4.176707372899276,-0.4502312515100867
Bidir,65,5,3.782898428463648,1.812913356642856,-4.396580868180678,-0.2180030194531441
Power,11,5,2.992031070328725,1.041392685158225,-5.707554066648882,-1.2991788544032108
Priority,11,5,2.841700673417465,1.041392685158225,-4.362934203043452,-1.4632070144360558
Bidir,11,5,3.0808231931146017,1.041392685158225,-4.592507548979295,-1.472090727470384
Power,162,5,4.211760372895618,2.2095150145426308,-6.505892799877373,0.1867015379604856
Priority,162,5,3.844980647262656,2.20878986078941,-4.131325039387839,-0.1305746628099279
Bidir,162,5,4.115527755333308,2.2095150145426308,-4.4041571668345485,0.1085445938203178
Power,45,5,3.6892809456393856,1.6532125137753435,-6.032536572838239,-0.3400686034899636
Priority,45,5,3.4442902167615204,1.6532125137753435,-4.218778778632461,-0.570020204796079
Bidir,45,5,3.6885367708110577,1.6532125137753435,-4.4744328642383095,-0.3640829580532855
Power,121,5,4.082649756744959,2.0827853703164503,-6.332390489629617,0.3119423609078388
Priority,121,5,3.751473705757051,2.0827853703164503,-4.050136729833661,-0.0160763816242755
Bidir,121,5,4.046724889006504,2.0827853703164503,-4.367161281640811,0.1683481765371238
Power,134,5,4.137069986916801,2.127104798364808,-6.296419058299766,0.1120252177002679
Priority,134,5,3.7969154546926647,2.1266666039154614,-4.057246005575885,-0.209033620194367
Bidir,134,5,4.093528636413232,2.127104798364808,-4.255632128423743,0.0820493424419013
Power,206,5,4.300298121325835,2.3138672203691537,-6.503284190123427,0.2810578354394114
Priority,206,5,3.9256590650296666,2.312211675810922,-4.080364242087994,-0.0643429754980304
Bidir,206,5,4.21978836584549,2.3138672203691537,-4.312854289936917,0.2197843216737246
Power,112,5,4.02705499413522,2.049218022670182,-6.340830188840467,0.0007675133964753
Priority,112,5,3.700371957888679,2.048894766621091,-4.1732601848773365,-0.2749307170572273
Bidir,112,5,4.009024560524519,2.049218022670182,-4.426348364669113,0.2021672659398338
Power,108,5,4.014700174259839,2.03342375548695,-6.410858187682862,0.2397228512873441
Priority,108,5,3.699203977769641,2.0332002954964765,-4.127371565921671,-0.0472934119700916
Bidir,108,5,3.9730855001223153,2.03342375548695,-4.4327461714801375,-0.0389757405614787
Power,17,5,3.1699854466312494,1.230448921378274,-5.821576668662042,-1.0331012325660802
Priority,17,5,3.003156297783998,1.230448921378274,-4.298529818730083,-1.2726329674057033
Bidir,17,5,3.258425984906751,1.230448921378274,-4.398943288596605,-0.9909523919446696
Power,66,5,3.778016517772239,1.8195439355418688,-6.2232987181100405,-0.2754206614431508
Priority,66,5,3.509448955976308,1.8195439355418688,-4.175987154618058,-0.4475466189133757
Bidir,66,5,3.775851049333032,1.8195439355418688,-4.362445824947114,-0.2305742068256371
Power,9,5,2.946069987544402,0.9542425094393248,-5.753998644276493,-1.4144927562336047
Priority,9,5,2.809858867036904,0.9542425094393248,-4.43777951513305,-1.5734186167847566
Bidir,9,5,3.021602716028242,0.9542425094393248,-4.394123734284207,-1.5083292007864986
Power,202,5,4.291732950188616,2.3053513694466234,-6.415668405768766,0.2548809212736764
Priority,202,5,3.915934334022633,2.3036046403917343,-4.124913190463778,-0.0788744917847931
Bidir,202,5,4.232512605507439,2.3053513694466234,-4.302679474365148,0.216590188336957
Power,7,5,2.932546237682228,0.8450980400142568,-5.400146082497296,-1.5271244350866682
Priority,7,5,2.7689550659729627,0.8450980400142568,-4.210364595317876,-1.6971003048478732
Bidir,7,5,3.0229583218087845,0.8450980400142568,-4.1946034042716285,-1.3069854837255486
Power,190,5,4.272835973953529,2.278753600952829,-6.477728228154543,0.2421663408751553
Priority,190,5,3.906517039780273,2.277578243044894,-4.051462222346968,-0.0769278576778502
Bidir,190,5,4.205053591902429,2.278753600952829,-4.353415583554772,0.4455304114181114
Power,55,5,3.715652425586504,1.7403626894942437,-5.937965819096373,-0.0463606035158469
Priority,55,5,3.4631546794401054,1.7403626894942437,-4.168374096866936,-0.4169497901266888
Bidir,55,5,3.722873564398223,1.7403626894942437,-4.479577261628681,-0.3433898004797661
Power,6,5,2.7989957344438814,0.7781512503836436,-5.666360109935472,-1.939288618119644
Priority,6,5,2.6828968412870142,0.7781512503836436,-4.35657441100677,-2.0430935095366403
Bidir,6,5,2.870988813760575,0.7781512503836436,-4.35657441100677,-1.8037744900135764
Power,61,5,3.784592841868208,1.785329835010767,-6.131126359058049,-0.2831418832098151
Priority,61,5,3.527195204811902,1.785329835010767,-4.179439615033838,-0.5091784863215063
Bidir,61,5,3.810729722307956,1.785329835010767,-4.228844120215192,-0.2447072473750421
Power,166,5,4.209450524921762,2.220108088040055,-6.172877855942627,0.1754687214911889
Priority,166,5,3.8582623641739926,2.219542047579472,-4.136029973085972,-0.1348080053181242
Bidir,166,5,4.161998142069626,2.220108088040055,-4.4822274768334704,0.150167915003717
Power,29,5,3.4286988092895534,1.462397997898956,-5.955797573332103,-0.4882736717793141
Priority,29,5,3.210152399277769,1.462397997898956,-4.317065088111595,-0.6803427439434248
Bidir,29,5,3.4704561152029485,1.462397997898956,-4.353929823427457,-0.4046480213962661
Power,66,5,3.789373072279538,1.8195439355418688,-6.097903753284066,0.0185498800873486
Priority,66,5,3.52329474485752,1.8195439355418688,-4.11965805468439,-0.2114613991465291
Bidir,66,5,3.820878034459229,1.8195439355418688,-4.4328890427189735,0.0885129600725645
Power,9,5,2.957713679633362,0.9542425094393248,-5.797017749754874,-1.293758645634454
Priority,9,5,2.8317987008032293,0.9542425094393248,-4.235658032713674,-1.3960780416822571
Bidir,9,5,3.024895960107485,0.9542425094393248,-4.521075961471646,-1.330255400811906
Power,245,5,4.386249196708923,2.3891660843645326,-6.450906806453864,0.6201168683916681
Priority,245,5,3.981514961233184,2.386523066912068,-4.071983271499172,-0.018713099724255
Bidir,245,5,4.250955122116485,2.3857511591649283,-4.131786697625633,0.2426846724301506
Power,105,5,4.017178311921518,2.0211892990699383,-6.08332723488052,0.0001235102764422
Priority,105,5,3.704593740164766,2.021074391149728,-4.170551288634332,-0.2980918556792656
Bidir,105,5,3.967021168372457,2.0211892990699383,-4.276620900952484,-0.0495771287130761
Power,142,5,4.1474348199497175,2.1522883443830563,-6.409805500011819,0.123070442197842
Priority,142,5,3.802856897798313,2.151709340131344,-4.125983700802517,-0.1922094401994373
Bidir,142,5,4.067050739574854,2.1522883443830563,-4.429351940899907,0.0506848967459365
Power,211,5,4.309656058614478,2.324282455297693,-6.601706852133581,0.3731997490623971
Priority,211,5,3.9310343377593937,2.322610374888129,-4.01827754949773,0.1886710771766557
Bidir,211,5,4.173020018319429,2.307958360758633,-4.377008740948506,0.3408803515381667
Power,26,5,3.359163900326625,1.414973347970818,-5.999323779012597,-0.7177291583546334
Priority,26,5,3.178777785467706,1.414973347970818,-4.260036162123303,-0.9540252252136856
Bidir,26,5,3.4001393102189947,1.414973347970818,-4.488891231986258,-0.7580284006564791
Power,57,5,3.741176369933254,1.7558748556724912,-6.002697663768351,-0.3120536722591283
Priority,57,5,3.484185911097994,1.7558748556724912,-4.197622697713064,-0.5433628621369575
Bidir,57,5,3.734299091188804,1.7558748556724912,-4.385522961605,-0.3077549913501973
Power,10,5,3.030275802889288,1.0,-5.6125746424102445,-1.554514875886092
Priority,10,5,2.873494982256169,1.0,-4.232837803757178,-1.6653543822558596
Bidir,10,5,3.097396150641502,1.0,-4.344395411524902,-1.42014706722129
Power,64,5,3.802174875325461,1.8061799739838875,-6.160262128692023,-0.2419364975255097
Priority,64,5,3.5337438216900687,1.8061799739838875,-4.181788058087895,-0.524668282869461
Bidir,64,5,3.812177774158754,1.8061799739838875,-4.512326823814085,-0.2367681271041485
Power,99,5,3.985569917774432,1.99563519459755,-6.32560454583016,-0.0680490138401797
Priority,99,5,3.669616433194269,1.99563519459755,-4.136096856463961,-0.306157402519645
Bidir,99,5,3.971363482419624,1.99563519459755,-4.052463844634285,-0.0425867986619401
Power,108,5,4.035615379962566,2.03342375548695,-6.122374148146125,0.0062593582699229
Priority,108,5,3.716448545602954,2.03342375548695,-4.085509574387029,-0.2727889554864285
Bidir,108,5,3.9837778403259736,2.03342375548695,-4.445653692023677,-0.0385082031056774
Power,106,5,4.0266115639327325,2.02530586526477,-5.97004936066893,-0.0014800903080697
Priority,106,5,3.7137284858361648,2.02530586526477,-4.081045334369746,-0.0976747361315943
Bidir,106,5,3.978285792300327,2.02530586526477,-4.280142363425371,0.2056962017410502
Power,26,5,3.391355889088102,1.414973347970818,-5.945171045613356,-0.5084223339545889
Priority,26,5,3.180765305633954,1.414973347970818,-4.269350693580742,-0.6374122152033743
Bidir,26,5,3.42153432281777,1.414973347970818,-4.302540790252621,-0.4906686894704916
Power,79,5,3.876267568569516,1.8976270912904407,-6.254692450015843,0.0295614806728749
Priority,79,5,3.5897852056937456,1.8976270912904407,-4.195788961434339,-0.3609242097733287
Bidir,79,5,3.861383380482553,1.8976270912904407,-4.410801321774995,-0.1522805828036716
Power,522,5,4.717188966689997,2.7176705030022617,-6.44502778513974,0.7374254622166095
Priority,522,5,4.197104471434096,2.6898777989721987,-4.011899014201882,0.2480842792840773
Bidir,522,5,4.4936263952833375,2.674107116164432,-4.22463453874378,0.7057307293631215
Power,149,5,4.168131820868463,2.1731862684122745,-6.407034343792363,0.1416366325037125
Priority,149,5,3.8176654053082406,2.1729498747847904,-4.1237861289960325,-0.1714284313758881
Bidir,149,5,4.081210054434,2.170261715394957,-4.305416288695029,0.0720516176558325
Power,186,5,4.262725523810398,2.2695129442179165,-6.349676515205505,0.2401356518935508
Priority,186,5,3.89121941411925,2.267615630226478,-3.992546725770943,-0.1033996198935435
Bidir,186,5,4.198492876850317,2.2695129442179165,-4.443644173587954,0.1895708062130817
Power,63,5,3.788697528185201,1.7993405494535817,-6.3195250256241104,-0.2457431264931957
Priority,63,5,3.517452287948821,1.7993405494535817,-4.154737225772437,-0.5282932567950641
Bidir,63,5,3.7429673980205815,1.7993405494535817,-4.593171157342669,-0.3164665625688771
Power,104,5,3.9993214883048274,2.01703333929878,-6.155604929614846,-0.0536215029083421
Priority,104,5,3.691680580048185,2.0169173263471345,-4.1273256242458745,-0.2111110718598983
Bidir,104,5,3.925398047854587,2.01703333929878,-4.409413565434398,0.1659425440129
Power,160,5,4.190794900451412,2.204119982655925,-6.402282549365139,0.3878523972564697
Priority,160,5,3.8364472926374,2.203459235281892,-4.107252788087651,-0.1442596558600703
Bidir,160,5,4.103611439085291,2.204119982655925,-4.108546261059076,0.0867320997185141
Power,4,5,2.4832305869021027,0.6020599913279624,-5.526531986447833,-2.195530985655001
Priority,4,5,2.3706056009381484,0.6020599913279624,-4.719065342190891,-2.3032831465493366
Bidir,4,5,2.554186199069382,0.6020599913279624,-4.963573553050463,-2.12524643992138
Power,11,5,3.1265446275423527,1.041392685158225,-5.160489314219896,-1.2988964427489331
Priority,11,5,2.89877502887585,1.041392685158225,-4.134966006316003,-1.660584302466942
Bidir,11,5,3.106870544478654,1.041392685158225,-4.273654807920045,-1.3856090485829815
Power,43,5,3.6009977739992647,1.6334684555795862,-5.9654905171562165,-0.4343426740451566
Priority,43,5,3.364690333153848,1.6334684555795862,-4.2070881296112255,-0.6224949040525833
Bidir,43,5,3.6253712546286656,1.6334684555795862,-4.341196220574841,-0.4303735234876233
Power,74,5,3.89237445303766,1.8692317197309765,-5.707200875328128,-0.153376895350121
Priority,74,5,3.5874209644924813,1.8692317197309765,-4.189517043531404,-0.398871763348537
Bidir,74,5,3.801994107588448,1.8692317197309765,-4.349737773389067,-0.1910657038192199
Power,15,5,3.1151443517931066,1.1760912590556811,-5.728700368566473,-1.0566740305575169
Priority,15,5,2.958786786139448,1.1760912590556811,-4.386076419886478,-1.4463544464389375
Bidir,15,5,3.2161306996855115,1.1760912590556811,-4.71790738737503,-1.164271374400318
Power,182,5,4.248684902076496,2.2600713879850747,-6.314783567028194,0.2205784189656191
Priority,182,5,3.889778520907856,2.258520796101997,-4.036605224180942,-0.092057485765786
Bidir,182,5,4.156224074161168,2.2600713879850747,-4.282896171009702,0.1483864655253142
Power,63,5,3.798550025029658,1.7993405494535817,-6.134594389201278,-0.2178284107603697
Priority,63,5,3.524396122103842,1.7993405494535817,-4.137434773605642,-0.2448151272131963
Bidir,63,5,3.807330105608567,1.7993405494535817,-4.477446831867152,0.0310768238882519
Power,28,5,3.474455622195101,1.4471580313422192,-5.766174681545792,-0.3878228389575936
Priority,28,5,3.2552294181959933,1.4471580313422192,-4.246685696628522,-0.647265322935088
Bidir,28,5,3.535456882139957,1.4471580313422192,-4.505707090472801,-0.356723562701508
Power,208,5,4.306644075822314,2.318063334962761,-6.639996044843411,0.5312874222085417
Priority,208,5,3.92395777798972,2.316763474133737,-4.024113789471789,0.185034606073391
Bidir,208,5,4.230485513807296,2.318063334962761,-4.346179680251554,0.2738891843875774
Power,37,5,3.5358002908248976,1.568201724066995,-6.100576101208481,-0.4709224235690679
Priority,37,5,3.3035477953350743,1.568201724066995,-4.182737736376523,-0.7700304954570847
Bidir,37,5,3.562408434302146,1.568201724066995,-4.535089655893727,-0.4717092266304833
Power,210,5,4.331859925335582,2.3222192947339195,-6.058503156606389,0.2907202312377464
Priority,210,5,3.942378135533115,2.3208196980282296,-4.02545915694019,-0.0571711173204566
Bidir,210,5,4.232003107002392,2.3142658908283766,-4.25914932126751,0.4045822376693817
Power,42,5,3.608116301579056,1.6232492903979006,-6.012214834599154,-0.1750484274402066
Priority,42,5,3.3801750489967297,1.6232492903979006,-4.156834746718673,-0.3899836644702624
Bidir,42,5,3.690001046883064,1.6232492903979006,-4.455750193761142,-0.0727531708647115
Power,112,5,4.026779462894191,2.049218022670182,-6.3455511599234224,0.0213014866918084
Priority,112,5,3.7150348457404734,2.048894766621091,-4.086331910406384,-0.2784561281166331
Bidir,112,5,3.976968648536307,2.049218022670182,-4.366905818911731,-0.0392149112536613
Power,718,5,4.849112639040198,2.8561244442423,-6.824768745328677,0.8918706485881496
Priority,718,5,4.276913480580438,2.80359716546643,-4.0053845103596535,0.5854362440540524
Bidir,718,5,4.582096594000976,2.8116781024839925,-4.257080944730835,0.6355426985858537
Power,20,5,3.265254258420613,1.3010299956639813,-5.69717669214675,-0.8449996844728632
